0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
34583197,Sex trading assessments,is-a,intervention method,,,,,social risk factor,16.0
34583197,Sex trading intervention,is-a,intervention method,,,,,social risk factor,16.0
25554375,Firearm-related hospitalizations,is-a,burden to health care infrastructure,,,,,health care access factor,20.0
25554375,Major national economic perturbations,is-a,factor affecting firearm-related hospitalizations,,,,,health care access factor,38.0
25554375,Mental health disorders,is-a,prevalent condition among individuals admitted with firearm-related injuries,,,,,'impact of social and community factors',58.0
25554375,Length of stay and hospitalization costs,is-a,additional burden on existing health care resources,,,,,'social and community factors',38.0
20964130,Fragile Families,is-a,Unmarried Couples with Children,,,,,'economic stability',24.0
20964130,Fragile Families,is-a,Families with Low Economic Resources,,,,,'economic stability',28.0
20964130,Fragile Families,is-a,Families with High Levels of Instability,,,,,'economic instability',27.0
20964130,Fragile Families,is-a,Families with High Levels of Complexity,,,,,health care access factor,29.0
20964130,Nonresident Fathers,is-a,Parents in Fragile Families,,,,,'economic stability',20.0
20964130,Single Motherhood,is-a,Family Structure in Fragile Families,,,,,health care access factor,27.0
20964130,Children from Previous Unions,is-a,Members of Fragile Families,,,,,social risk factor,21.0
20964130,Fragile Families,is-a,Subject of Social and Economic Experiments,0.6666666666666667,,'impact of social and community factors',,'impact of social and community factors',22.0
20964130,Fragile Families and Child Wellbeing Study,is-a,Research on Fragile Families,,,,,social risk factor,20.0
20964130,Parental Relationships,is-a,Aspect of Fragile Families,,,,,social risk factor,18.0
35447909,Fucoxanthin,is-a,marine carotenoid,,,,,social risk factor,15.0
35447909,Fucoxanthin,has-property,multiple bioactivities,,,,,social risk factor,17.0
35447909,Fucoxanthin,has-limitation,instability,0.5,1.0,'economic instability','economic instability','economic stability',10.0
35447909,Fucoxanthin,has-limitation,poor bioavailability,,,,,'economic stability',13.0
35447909,Solid lipid nanoparticle-microcapsule delivery system,is-used-for,improving stability and bioavailability of Fucoxanthin,,,,,'impact of social and community factors',37.0
35447909,Solid lipid nanoparticle-microcapsule delivery system,is-made-of,palm stearin and cholesterol wrapped with gelatin/Arabic gum,,,,,'healthcare access and equality',46.0
35447909,FX-MCs,has-property,high encapsulated efficiency and drug loading capacity,,,,,'healthcare access and equality',37.0
35447909,FX-MCs,has-property,average particle size,,,,,social risk factor,18.0
33519152,Study,is-a,Community engagement,,,,,'economic condition',17.0
33519152,Social determinant of health,is-a,Barrier to early detection and treatment of cancer,,,,,'impact of social and community factors',36.0
33519152,Economic stability,is-a,Social determinant of health,,,,,social risk factor,16.0
33519152,Education,is-a,Social determinant of health,,,,,social risk factor,16.0
33519152,Community and social context,is-a,Social determinant of health,,,,,social risk factor,16.0
33519152,Lost wages/employment,is-a,Economic stability issue,0.33333333333333337,1.0,'economic stability','economic stability','economic stability',7.0
33519152,Low health literacy,is-a,Education issue,,,,,social risk factor,15.0
33519152,Stigma,bias,"and discrimination, is-a, Community and social context issue",0.625,,'social and community factors',,'social and community factors',41.0
33519152,Nominal group technique,is-a,Research method,,,,,social risk factor,14.0
33519152,Cancer center,is-a,Health care system,0.6,,health care access factor,,health care access factor,11.0
23618065,Canadian Marginalization Index,is-a,Measure of socio-economic status,,,,,'economic stability',23.0
23618065,Residential instability,is-a,Dimension of marginalization,,,,,'economic condition',19.0
23618065,Material deprivation,is-a,Dimension of marginalization,,,,,'economic condition',19.0
23618065,Dependency,is-a,Dimension of marginalization,,,,,'economic condition',19.0
23618065,Ethnic concentration,is-a,Dimension of marginalization,,,,,'economic condition',19.0
23618065,Dissemination area,is-a,Geographic area,,,,,social risk factor,14.0
23618065,Census tract,is-a,Geographic area,,,,,social risk factor,14.0
23618065,Factor analysis,is-a,Statistical method,,,,,social risk factor,15.0
23618065,Multilevel logistic regression modeling,is-a,Statistical method,,,,,social risk factor,15.0
23618065,Health problems,is-a,Outcome associated with marginalization,,,,,social risk factor,28.0
23618065,Behavioural problems,is-a,Outcome associated with marginalization,,,,,social risk factor,28.0
33209929,Resistance economy,is-a,policy,,,,,social risk factor,14.0
33209929,Health care,is-a,field of Isfahan University of Medical Sciences,,,,,'educational access and quality',36.0
33209929,Thematic bases,is-a,part of resistance economy,,,,,health care access factor,20.0
33209929,Economic growth,is-a,thematic base of resistance economy,,,,,'healthcare access and equality',22.0
33209929,Economic justice,is-a,thematic base of resistance economy,,,,,'healthcare access and equality',22.0
33209929,Economic flexibility,is-a,thematic base of resistance economy,,,,,'healthcare access and equality',22.0
33209929,Economic stability,is-a,thematic base of resistance economy,,,,,'healthcare access and equality',22.0
33209929,Economic influence,is-a,thematic base of resistance economy,,,,,'healthcare access and equality',22.0
33209929,Economic health,is-a,thematic base of resistance economy,,,,,'healthcare access and equality',22.0
33209929,Qualitative study,is-a,method of research,,,,,social risk factor,16.0
29346662,Health inequalities,is-a,Social determinant of health,,,,,social risk factor,16.0
29346662,Socioeconomic determinants,is-a,Social determinant of health,,,,,social risk factor,16.0
29346662,Income inequality,is-a,Social determinant of health,,,,,social risk factor,16.0
29346662,Economic changes,is-a,Social determinant of health,,,,,social risk factor,16.0
29346662,Health limitations,is-a,Health outcome,,,,,social risk factor,15.0
29346662,Economic instability,is-a,Social determinant of health,,,,,social risk factor,16.0
29346662,Emigration rates,is-a,Social determinant of health,,,,,social risk factor,16.0
7079797,Cardiovascular disease mortality rates,is-a,Health outcome,,,,,social risk factor,15.0
7079797,Physiological and behavioral risk factors,is-a,Determinants of health,,,,,social risk factor,18.0
7079797,Lifestyle changes,is-a,Determinants of health,,,,,social risk factor,18.0
7079797,Medical advances,is-a,Determinants of health,,,,,social risk factor,18.0
7079797,Socioeconomic environment,is-a,Determinants of health,,,,,social risk factor,18.0
7079797,Bio-physical environment,is-a,Determinants of health,,,,,social risk factor,18.0
7079797,Economic growth,is-a,Determinants of health,,,,,social risk factor,18.0
7079797,Cigarette consumption per capita,is-a,Behavioral risk factor,0.5,,social risk factor,,social risk factor,7.0
7079797,Economic instability,is-a,Socioeconomic determinant,,,,,'economic condition',14.0
7079797,Recession,is-a,Economic instability,0.0,0.0,'economic instability','economic instability','economic instability',2.0
7079797,Unemployment,is-a,Economic instability,0.0,0.0,'economic instability','economic instability','economic instability',2.0
7079797,Income loss,is-a,Economic instability,0.0,0.0,'economic instability','economic instability','economic instability',2.0
7079797,Health care,is-a,Medical determinant,,,,,social risk factor,15.0
7079797,Physical environmental disturbances,is-a,Bio-physical determinant,,,,,social risk factor,19.0
7079797,Cold temperatures,is-a,Physical environmental disturbance,,,,,'social and community factors',23.0
25197677,Health,is-a,complex phenomenon,,,,,'economic condition',15.0
25197677,Social Determinants of Health (SDH),is-a,area of research,,,,,social risk factor,15.0
25197677,Health equity,is-a,area of research,,,,,social risk factor,15.0
25197677,Macroeconomic policies,is-a,potential influence on social-health inequality,,,,,'educational access and quality',32.0
25197677,Inflation,is-a,macroeconomic policy,,,,,'economic stability',12.0
25197677,Government policy in paying subsidies,is-a,macroeconomic policy,,,,,'economic stability',12.0
25197677,Social determinants of health,is-a,priority for investment to reduce health inequality,,,,,'impact of poor healthcare access and quality',35.0
25197677,Macroeconomic policies,is-a,factor to be evaluated for impact on population health,,,,,'impact of poor healthcare access and quality',41.0
25197677,Mixed method research,is-a,study method,,,,,social risk factor,15.0
25197677,Technique for Order Preference by Similarity to Ideal Solution (TOPSIS),is-a,method for prioritization,,,,,'economic condition',17.0
25197677,NVivo and MATLAB,are-a,softwares used for data analysis,,,,,'social and community factors',24.0
27252614,Suicidal behavior by burns,is-a,socio-epidemiological problem,,,,,social risk factor,22.0
27252614,Suicidal behavior by burns,is-a,suicide method,,,,,social risk factor,13.0
27252614,Khorasan,is-a,Iranian province,,,,,social risk factor,15.0
27252614,Ilam,is-a,Iranian province,,,,,social risk factor,15.0
27252614,Quarrels with family member,spouse,"relative, or friend, is-a, precipitating factor for suicide",,,,,health care access factor,44.0
27252614,Physical and/or verbal abuse by family members,is-a,precipitating factor for suicide,,,,,social risk factor,22.0
27252614,Economic conditions,is-a,contributing factor for suicide,,,,,social risk factor,22.0
27252614,Violence against women,is-a,contributing factor for suicide,,,,,social risk factor,22.0
27252614,Social conditions,is-a,contributing factor for suicide,,,,,social risk factor,22.0
28901603,Climate change,is-a,global issue,,,,,social risk factor,13.0
28901603,Population engineering,is-a,mitigation strategy,,,,,social risk factor,16.0
28901603,Fertility reduction,is-a,population engineering method,,,,,social risk factor,22.0
28901603,Economic stability,is-a,global objective,,,,,social risk factor,14.0
28901603,Immigration,is-a,population engineering method,,,,,social risk factor,22.0
28901603,Global poverty,is-a,global issue,,,,,social risk factor,13.0
33100504,Wales,is-a,location,,,,,social risk factor,13.0
33100504,Farm businesses,is-a,type of agribusiness,,,,,social risk factor,18.0
33100504,Renewable energy production,is-a,form of diversification,,,,,social risk factor,16.0
33100504,Questionnaire,is-a,research method,,,,,social risk factor,14.0
33100504,Semi-structured interviews,is-a,research method,,,,,social risk factor,14.0
33100504,Farm types,is-a,segmentation of farmer businesses,,,,,'educational access and quality',26.0
33100504,Renewable energy sources,is-a,type of energy source,,,,,social risk factor,19.0
33100504,Diversification strategies,is-a,type of business strategy,,,,,social risk factor,20.0
34798146,Adolescence,is-a,sensitive period for psychopathology emergence,,,,,social risk factor,35.0
34798146,Loneliness,is-a,domain of social connectedness,,,,,'economic condition',21.0
34798146,Social media use,is-a,domain of social connectedness,,,,,'economic condition',21.0
34798146,Social video game time,is-a,domain of social connectedness,,,,,'economic condition',21.0
34798146,Degree of social activity participation,is-a,domain of social connectedness,,,,,'economic condition',21.0
28044191,Occupational injury,is-a,Health risk factor,0.5,,social risk factor,,social risk factor,6.0
28044191,Depressive disorder,is-a,Mental health disorder,,,,,social risk factor,17.0
28044191,Anxiety disorder,is-a,Mental health disorder,,,,,social risk factor,17.0
28044191,Post-traumatic stress disorder,is-a,Mental health disorder,,,,,social risk factor,17.0
28044191,Psychological symptoms,is-a,Mental health indicators,,,,,social risk factor,16.0
28044191,Return to work,is-a,Employment status,,,,,'economic stability',14.0
28044191,Unemployment,is-a,Employment status,,,,,'economic stability',14.0
28044191,Length of hospitalization,is-a,Measure of injury severity,,,,,'economic stability',20.0
28044191,Affected physical appearance,is-a,Outcome of injury,,,,,'economic condition',15.0
28044191,Repeated occupational injuries,is-a,Workplace safety issue,,,,,social risk factor,19.0
28044191,Number of quit jobs after the injury,is-a,Measure of employment instability,,,,,'economic instability',18.0
28044191,Severity of injury,is-a,Measure of health impact,0.6666666666666667,,'impact of poor neighborhood',,health care access factor,19.0
28044191,Instability of work,is-a,Employment issue,,,,,'economic stability',16.0
28044191,Psychiatric disorders,is-a,Mental health disorder,,,,,social risk factor,17.0
25518959,Unintended pregnancy,is-a,reproductive health issue,,,,,'economic stability',19.0
25518959,Unsafe abortion,is-a,reproductive health risk,,,,,social risk factor,19.0
25518959,Media,is-a,source of legal information,,,,,social risk factor,19.0
25518959,Spouse/Partner,is-a,non-medical source of advice,,,,,social risk factor,20.0
25518959,Friend,is-a,non-medical source of advice,,,,,social risk factor,20.0
25518959,Neighbour,is-a,non-medical source of advice,,,,,social risk factor,20.0
25518959,Family/Relation,is-a,non-medical source of advice,,,,,social risk factor,20.0
25518959,Economic instability,is-a,factor influencing decision,,,,,'economic condition',18.0
25518959,Poor partner support,is-a,factor influencing decision,,,,,'economic condition',18.0
25518959,Ethical considerations,is-a,factor influencing decision,,,,,'economic condition',18.0
25518959,Religious beliefs,is-a,factor influencing decision,,,,,'economic condition',18.0
25518959,Social stigma,is-a,factor influencing decision,,,,,'economic condition',18.0
25518959,Legal implications,is-a,factor influencing decision,,,,,'economic condition',18.0
25518959,Unqualified persons,is-a,risk for unsafe abortion,,,,,social risk factor,18.0
25518959,Non-sterile environments,is-a,risk for unsafe abortion,,,,,social risk factor,18.0
32808192,HIV,is-a,health condition,0.6666666666666667,,'economic condition',,'economic condition',9.0
32808192,Uncontrolled HIV,is-a,HIV,,,,,social risk factor,17.0
32808192,Miami-Dade County,is-a,geographic location,,,,,'economic condition',12.0
32808192,Social determinants of health,is-a,factor affecting health,0.6,,health care access factor,,social risk factor,18.0
32808192,Economic stability,is-a,social determinants of health,,,,,social risk factor,17.0
32808192,Education,is-a,social determinants of health,,,,,social risk factor,17.0
32808192,Social and community context,is-a,social determinants of health,,,,,social risk factor,17.0
32808192,Health and healthcare,is-a,social determinants of health,,,,,social risk factor,17.0
32808192,Neighborhood and built environment,is-a,social determinants of health,,,,,social risk factor,17.0
32808192,Principal component analysis,is-a,statistical method,,,,,social risk factor,15.0
32808192,Negative binomial regressions,is-a,statistical method,,,,,social risk factor,15.0
32808192,Poverty,is-a,economic condition,0.0,0.0,'economic condition','economic condition','economic condition',2.0
32808192,Health insurance,is-a,healthcare access factor,0.6,,health care access factor,,health care access factor,1.0
32808192,Race,is-a,demographic factor,,,,,social risk factor,10.0
32808192,Gender,is-a,demographic factor,,,,,social risk factor,10.0
32808192,Age,is-a,demographic factor,,,,,social risk factor,10.0
32808192,Mode of HIV transmission,is-a,disease transmission factor,,,,,social risk factor,15.0
32808192,ZIP code level,is-a,geographic unit,,,,,social risk factor,14.0
28060469,SDH,is-a,Theory,,,,,social risk factor,17.0
28060469,Economic stability,is-a,Social determinant of health,,,,,social risk factor,16.0
28060469,Education,is-a,Social determinant of health,,,,,social risk factor,16.0
28060469,Neighborhood and built environment,is-a,Social determinant of health,,,,,social risk factor,16.0
28060469,Health and health care,is-a,Social determinant of health,,,,,social risk factor,16.0
28060469,Social and community context,is-a,Social determinant of health,,,,,social risk factor,16.0
28060469,Minority patients,is-a,Affected group by SDH,,,,,social risk factor,17.0
28060469,Cancer research,is-a,Field affected by patient participation,,,,,health care access factor,29.0
28060469,Nurse researchers,is-a,Professionals studying SDH,,,,,'economic stability',20.0
28060469,Barriers to research participation,is-a,Challenge in cancer research,,,,,health care access factor,21.0
28060469,Trials,is-a,Method to improve minority patients’ cancer-related health,,,,,'impact of low educational access and quality',41.0
36514539,Black/African American older adults,is-a,Participants,,,,,social risk factor,14.0
36514539,White older adults,is-a,Participants,,,,,social risk factor,14.0
36514539,Economic stability/status,is-a,Social Determinants of Health,,,,,social risk factor,17.0
36514539,Education access/quality,is-a,Social Determinants of Health,,,,,social risk factor,17.0
36514539,Health-care access,is-a,Social Determinants of Health,,,,,social risk factor,17.0
36514539,Neighborhood/built environment,is-a,Social Determinants of Health,,,,,social risk factor,17.0
36514539,Social/community contexts,is-a,Social Determinants of Health,,,,,social risk factor,17.0
36514539,Observed Tasks of Daily Living,is-a,Measurement of everyday functioning,,,,,health care access factor,26.0
33027490,AIDS epidemic,is-a,Health issue,,,,,social risk factor,15.0
33027490,Guinea-Bissau,is-a,Sub-Saharan African country,,,,,social risk factor,20.0
33027490,Integrated strategy,is-a,Approach to eradicate AIDS,,,,,health care access factor,21.0
33027490,Reflective study,is-a,Research method,,,,,social risk factor,14.0
16268332,HIV/AIDS,is-a,Major Health Threat,,,,,social risk factor,17.0
16268332,Eastern Europe,is-a,Region,,,,,social risk factor,16.0
16268332,Central Asia,is-a,Region,,,,,social risk factor,16.0
16268332,Professional Opposition,is-a,Barrier to Public Health Intervention,,,,,'economic condition',28.0
16268332,Ideological Opposition,is-a,Barrier to Public Health Intervention,,,,,'economic condition',28.0
16268332,Harm Reduction,is-a,Public Health Intervention,,,,,social risk factor,20.0
16268332,Treating HIV/AIDS,is-a,Public Health Intervention,,,,,social risk factor,20.0
16268332,Economic Decline,is-a,Structural Condition,0.6666666666666667,,'economic condition',,'economic condition',11.0
16268332,Failing Health and Healthcare Systems,is-a,Structural Condition,0.6666666666666667,,'economic condition',,'economic condition',11.0
35502238,COVID-19 pandemic,is-a,global health crisis,,,,,social risk factor,16.0
35502238,Mandatory vaccination,is-a,government measure,,,,,social risk factor,16.0
35502238,Vaccine hesitancy,is-a,public health issue,,,,,'economic stability',17.0
35502238,Vaccine side effects,is-a,concern for vaccine recipients,,,,,'economic condition',22.0
35502238,Vaccine type,is-a,factor in vaccine side effects,,,,,health care access factor,21.0
35502238,Age,is-a,factor in vaccine side effects,,,,,health care access factor,21.0
35502238,Gender,is-a,factor in vaccine side effects,,,,,health care access factor,21.0
35502238,Weight category,is-a,factor in vaccine side effects,,,,,health care access factor,21.0
35502238,Diet category,is-a,factor in vaccine side effects,,,,,health care access factor,21.0
35502238,Blood type,is-a,factor in vaccine side effects,,,,,health care access factor,21.0
35502238,Sleeping patterns,is-a,factor in vaccine side effects,,,,,health care access factor,21.0
36111269,Economic Stability,is-a,Social Risk Factor,0.0,0.0,social risk factor,social risk factor,social risk factor,0.0
36111269,Education,is-a,Social Risk Factor,0.0,0.0,social risk factor,social risk factor,social risk factor,0.0
36111269,Location of Residence,is-a,Social Risk Factor,0.0,0.0,social risk factor,social risk factor,social risk factor,0.0
34254343,Occupational injuries,is-a,Health issue,,,,,social risk factor,15.0
34254343,Permanent impairment,is-a,Health outcome,,,,,social risk factor,15.0
34254343,Return to work interruption,is-a,Work-related issue,,,,,social risk factor,17.0
34254343,Reinjury,is-a,Health risk,,,,,social risk factor,13.0
34254343,Unstable health,is-a,Health condition,0.6666666666666667,,'economic condition',,'economic condition',9.0
34254343,Disability,is-a,Health condition,0.6666666666666667,,'economic condition',,'economic condition',9.0
34254343,Layoff,is-a,Employment issue,,,,,'economic stability',16.0
34254343,Workers' compensation claims,is-a,Legal procedure,,,,,social risk factor,15.0
34254343,Workplace improvement,is-a,Occupational safety measure,,,,,social risk factor,20.0
34254343,Safe return to work,is-a,Occupational health goal,,,,,social risk factor,18.0
34254343,Safety precautions,is-a,Workplace safety measure,,,,,social risk factor,19.0
34254343,Adequate staffing,is-a,Workplace policy,,,,,social risk factor,15.0
34254343,Appropriate task distribution,is-a,Workplace policy,,,,,social risk factor,15.0
34254343,Safety climate,is-a,Workplace environment factor,,,,,social risk factor,17.0
29140526,Responsible fatherhood program,is-a,social intervention,,,,,social risk factor,10.0
29140526,Father engagement,is-a,family involvement,,,,,social risk factor,16.0
29140526,Family violence,is-a,social issue,,,,,social risk factor,9.0
29140526,Low-income fathers,is-a,demographic group,,,,,social risk factor,16.0
29140526,Child and family outcomes,is-a,social determinant of health,,,,,social risk factor,16.0
29140526,Intimate partner violence,is-a,social issue,,,,,social risk factor,9.0
29140526,Healthy relationships,is-a,social determinant of health,,,,,social risk factor,16.0
2045837,Brazil,is-a,Developing Country,,,,,'economic condition',14.0
2045837,Pharmaceuticals,is-a,Major Component of Modern Healthcare,,,,,health care access factor,27.0
2045837,Production Patterns,is-a,Area of Concern for Healthcare,,,,,health care access factor,22.0
2045837,Pharmaceutical Self-Sufficiency,is-a,Policy Direction,,,,,social risk factor,12.0
2045837,Access to Essential Drugs,is-a,Effort for Improving Healthcare,,,,,social risk factor,23.0
2045837,Appropriateness of Use,is-a,Effort for Improving Healthcare,,,,,social risk factor,23.0
36083585,Economic stability,is-a,social risk domain,0.5,,social risk factor,,social risk factor,6.0
36083585,Neighborhood or built environment,is-a,social risk domain,0.5,,social risk factor,,social risk factor,6.0
36083585,Education access,is-a,social risk domain,0.5,,social risk factor,,social risk factor,6.0
36083585,Health care access,is-a,social risk domain,0.5,,social risk factor,,social risk factor,6.0
36083585,Social or community context,is-a,social risk domain,0.5,,social risk factor,,social risk factor,6.0
36083585,Poor glycemic control,is-a,CVD risk factor,0.5,,social risk factor,,social risk factor,5.0
36083585,Poor blood pressure control,is-a,CVD risk factor,0.5,,social risk factor,,social risk factor,5.0
36083585,Poor cholesterol control,is-a,CVD risk factor,0.5,,social risk factor,,social risk factor,5.0
36083585,Composite of poor CVD risk control,is-a,CVD risk factor,0.5,,social risk factor,,social risk factor,5.0
36083585,Adverse social support,is-a,aspect of Neighborhood or built environment domain,0.6666666666666667,,'neighborhood and built in environment',,'neighborhood and built in environment',23.0
36083585,Medication cost-related nonadherence,is-a,aspect of Economic stability domain,0.6,,'economic stability',,'economic stability',17.0
36083585,Lack of health insurance,is-a,aspect of Health care access domain,0.5714285714285714,,health care access factor,,health care access factor,16.0
36083585,Lack of education,is-a,aspect of Education access domain,,,,,'impact of low educational access and quality',19.0
29692897,Short-term employment contracts,is-a,form of employment,,,,,social risk factor,17.0
29692897,Freelancing,is-a,form of employment,,,,,social risk factor,17.0
29692897,Increased fat deposition,is-a,physiological change,,,,,social risk factor,16.0
29692897,Fight-or-flight responses,is-a,physiological change,,,,,social risk factor,16.0
29692897,Glucose mobilization,is-a,fight-or-flight response,,,,,social risk factor,20.0
29692897,Increased blood pressure,is-a,fight-or-flight response,,,,,social risk factor,20.0
29692897,Job loss,is-a,economic variable,0.6666666666666667,,'economic stability',,'economic stability',9.0
29692897,Personal debt,is-a,economic variable,0.6666666666666667,,'economic stability',,'economic stability',9.0
29692897,Cardiovascular disease,is-a,health-risk factor,0.5,,social risk factor,,social risk factor,7.0
29692897,Economic policy,is-a,health policy,,,,,social risk factor,15.0
35658265,Nitrogen pollution,is-a,Environmental problem,,,,,social risk factor,19.0
35658265,Sustainable nitrogen management,is-a,Environmental solution,,,,,'economic condition',16.0
35658265,Entropy Weight Method,is-a,Assessment method,,,,,social risk factor,16.0
35658265,Nitrogen Sustainability Index,is-a,Environmental index,,,,,'economic stability',17.0
35658265,Political stability,is-a,Institutional indicator,,,,,social risk factor,15.0
35658265,Fertilizer consumption,is-a,Environmental indicator,,,,,social risk factor,16.0
35658265,Population growth,is-a,Social indicator,,,,,social risk factor,6.0
35658265,Investments in water and sanitation,is-a,Economic indicator,0.6666666666666667,,'economic stability',,'economic condition',8.0
35658265,Sustainable Development Goals,is-a,Global initiative,,,,,social risk factor,13.0
35658265,Colombo Declaration on Sustainable Nitrogen Management,is-a,Policy document,,,,,social risk factor,14.0
23923095,Public health surveillance,is-a,major challenge in 21st century,,,,,health care access factor,22.0
23923095,Public health surveillance,is-a,issue affecting population health,,,,,'economic condition',25.0
23923095,Public health surveillance,is-a,issue affecting economic stability,0.5,,'economic stability',,'economic stability',17.0
23923095,Public health surveillance,is-a,issue affecting global security,,,,,'economic stability',24.0
23923095,Public health practitioners,is-a,key elements for effective surveillance systems,,,,,health care access factor,35.0
23923095,Sustainable Surveillance Workgroup,is-a,group convened by ISDS,,,,,'economic stability',19.0
23923095,Data continuity,is-a,requirement for surveillance systems,,,,,health care access factor,28.0
23923095,Public health surveillance practices,is-a,requirement for surveillance systems,,,,,health care access factor,28.0
15896870,Indonesia,is-a,East Asian economy,,,,,social risk factor,16.0
15896870,Malaysia,is-a,East Asian economy,,,,,social risk factor,16.0
15896870,Thailand,is-a,East Asian economy,,,,,social risk factor,16.0
15896870,World Bank prescription for adjustment,is-a,economic strategy,0.6666666666666667,,'economic stability',,'economic stability',8.0
15896870,Government spending cut-back,is-a,economic strategy,0.6666666666666667,,'economic stability',,'economic stability',8.0
15896870,Health status,is-a,measurement of population well-being,,,,,'impact of poor neighborhood',28.0
15896870,Mortality rates,is-a,measurement of health status,,,,,health care access factor,22.0
15896870,Social safety nets,is-a,social strategy for economic shocks,,,,,social risk factor,23.0
15896870,Maintenance of government expenditure,is-a,strategy for minimizing impact of economic shocks,,,,,'economic condition',37.0
24502474,Economic Stability,is-a,Social Determinant of Mental Health,,,,,social risk factor,23.0
24502474,Housing Stability,is-a,Social Determinant of Mental Health,,,,,social risk factor,23.0
24502474,Whole of Government Approach,is-a,Policy Approach,,,,,social risk factor,13.0
24502474,Administrative Discretion,is-a,Policy Interpretation Factor,,,,,social risk factor,16.0
24502474,Interdepartmental Interpretation,is-a,Government Policy Challenge,,,,,'economic stability',20.0
24502474,Supported Housing,is-a,Disability Support,,,,,social risk factor,14.0
24502474,National Disability Insurance Scheme,is-a,Australian Government Initiative,,,,,'social and community factors',24.0
24502474,Psychiatric Disability,is-a,Type of Disability,,,,,'economic stability',11.0
27730121,Retirement policy,is-a,economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
27730121,Retirement policy,is-a,social factor,0.33333333333333337,1.0,social risk factor,social risk factor,social risk factor,5.0
27730121,Pension reform,is-a,economic stability measure,0.33333333333333337,1.0,'economic stability','economic stability','economic stability',9.0
27730121,Age limit for retirement,is-a,pension reform measure,,,,,social risk factor,17.0
27730121,Pension and Disability Insurance Law,is-a,pension reform measure,,,,,social risk factor,17.0
15460831,Health care,is-a,Business,,,,,social risk factor,16.0
15460831,Health care leaders,is-a,Business leaders,,,,,social risk factor,15.0
15460831,Compassion,is-a,Aspect of health care,0.6666666666666667,,health care access factor,,social risk factor,17.0
15460831,Effective care,is-a,Aspect of health care,0.6666666666666667,,health care access factor,,social risk factor,17.0
15460831,Economic stability,is-a,Aspect of doing business,,,,,'impact of poor neighborhood',18.0
15460831,Viability,is-a,Aspect of doing business,,,,,'impact of poor neighborhood',18.0
11602443,World population,is-a,demographic group,,,,,social risk factor,16.0
11602443,Adolescents,is-a,demographic group,,,,,social risk factor,16.0
11602443,Developing countries,is-a,geographic location,,,,,'economic condition',12.0
11602443,Industrialised world,is-a,geographic location,,,,,'economic condition',12.0
11602443,Poverty,is-a,socioeconomic factor,,,,,social risk factor,9.0
11602443,Health inequality,is-a,socioeconomic factor,,,,,social risk factor,9.0
11602443,Gender discrimination,is-a,social factor,0.33333333333333337,1.0,social risk factor,social risk factor,social risk factor,5.0
11602443,Economic instability,is-a,socioeconomic factor,,,,,social risk factor,9.0
11602443,Political unrest,is-a,social factor,0.33333333333333337,1.0,social risk factor,social risk factor,social risk factor,5.0
11602443,Paediatricians,is-a,health workers,,,,,health care access factor,15.0
11602443,Health rights,is-a,human rights,,,,,social risk factor,13.0
11602443,Health care,is-a,social service,,,,,social risk factor,9.0
34984619,COVID-19 pandemic,is-a,health crisis,,,,,health care access factor,15.0
34984619,Real estate development,is-a,economic activity,0.6666666666666667,,'economic stability',,'economic stability',7.0
34984619,Construction industry,is-a,economic sector,0.6666666666666667,,'economic stability',,'economic stability',9.0
34984619,National economic stability,is-a,economic condition,0.0,0.0,'economic condition','economic condition','economic condition',2.0
34984619,Job creation,is-a,economic activity,0.6666666666666667,,'economic stability',,'economic stability',7.0
34984619,Community cohesion,is-a,social condition,0.6666666666666667,,'economic condition',,'economic condition',9.0
34984619,Higher living standards,is-a,socio-economic outcome,,,,,'economic condition',13.0
34984619,Lockdowns,is-a,government-imposed restriction,,,,,'economic condition',22.0
34984619,Proximity restrictions,is-a,government-imposed restriction,,,,,'economic condition',22.0
34984619,Operational issues,is-a,business challenge,,,,,'economic stability',16.0
34984619,Policy concerns,is-a,governmental issue,,,,,social risk factor,17.0
34984619,Socio-economic growth,is-a,national goal,,,,,social risk factor,15.0
34984619,Infrastructure development,is-a,national goal,,,,,social risk factor,15.0
24607672,Fathers,is-a,residents of Fukushima,,,,,social risk factor,19.0
24607672,Mothers,is-a,residents of Fukushima,,,,,social risk factor,19.0
24607672,Radiation risk,is-a,health risk,,,,,social risk factor,13.0
24607672,Economic stability,is-a,masculine identity,,,,,social risk factor,16.0
24607672,Masculine identity,is-a,social norm,,,,,social risk factor,10.0
24607672,Corporations,is-a,dominant institutions,,,,,social risk factor,15.0
24607672,Government,is-a,dominant institutions,,,,,social risk factor,15.0
24607672,Radiation risk,is-a,threat to economic stability,0.5,,'economic stability',,'economic stability',11.0
24607672,Radiation risk,is-a,threat to masculine identity,,,,,'economic instability',20.0
24607672,Health concerns,is-a,preventive actions,,,,,social risk factor,14.0
24607672,Fukushima nuclear disaster,is-a,disaster,,,,,social risk factor,13.0
24607672,Gender difference,is-a,sociocultural context,,,,,social risk factor,14.0
16158733,Marital aspirations and expectations,is-a,social barrier to marriage,,,,,social risk factor,15.0
16158733,Norms about childbearing,is-a,social barrier to marriage,,,,,social risk factor,15.0
