0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
30452207,Equity in care,is-a,healthcare objective,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',11.0
30452207,Disparities in care,is-a,healthcare challenge,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',12.0
30452207,Working group,is-a,research team,,,,,'medication error',15.0
22147880,Poverty,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
22147880,Education,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
22147880,Employment,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
22147880,Social Support,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
22147880,Access to Health Care,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
34087620,'Inguinal hernia repair',is-a,'Surgical procedure',,,,,'medication error',14.0
34087620,'Local anesthesia',is-a,'Anesthesia modality',,,,,'higher mortality',10.0
34087620,'General anesthesia',is-a,'Anesthesia modality',,,,,'higher mortality',10.0
34087620,'Postoperative complications',is-a,'Surgical outcome',,,,,'medication error',13.0
34087620,'Veterans Affairs Surgical Quality Improvement Program database',is-a,'Healthcare database',0.6666666666666667,,'healthcare disparities',,'healthcare disparities',8.0
32559145,Racism,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
32559145,Discrimination,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
32559145,Violence,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
32559145,Systemic racism,is-a,Form of racism,,,,,'higher mortality',14.0
32559145,Overt racist laws and policies,is-a,Form of systemic racism,,,,,'poor obsteteric outcomes',16.0
32559145,Covert racist laws and policies,is-a,Form of systemic racism,,,,,'poor obsteteric outcomes',16.0
32559145,Law enforcement violence,is-a,Form of systemic racism,,,,,'poor obsteteric outcomes',16.0
32559145,Criminal justice system interactions,is-a,Form of systemic racism,,,,,'poor obsteteric outcomes',16.0
32559145,Mental health,is-a,Health outcome,,,,,'higher mortality',14.0
32559145,Physical health,is-a,Health outcome,,,,,'higher mortality',14.0
29536369,Cardiac rehabilitation,is-a,health resource,,,,,'healthcare disparities',13.0
29536369,Coronary heart disease,is-a,cardiovascular disease,,,,,'inaccurate diagnosis',17.0
29536369,Socioeconomic status,is-a,factor affecting use of cardiac rehabilitation,,,,,'poor response to life threatening situation',33.0
29536369,Electronic health records,is-a,tool for systematic referrals,,,,,'poor obsteteric outcomes',19.0
29536369,Educational programs,is-a,method to reduce healthcare provider biases,,,,,'healthcare disparities',29.0
29536369,Home-based cardiac rehabilitation,is-a,alternative modality for cardiac rehabilitation,,,,,'low quality maternal health',32.0
29536369,Internet-based cardiac rehabilitation,is-a,alternative modality for cardiac rehabilitation,,,,,'low quality maternal health',32.0
29536369,Patients with coronary heart disease,is-a,potential beneficiaries of cardiac rehabilitation,,,,,'healthcare disparities',36.0
29536369,Minority populations,is-a,vulnerable group for cardiac rehabilitation participation,,,,,'poor response to life threatening situation',41.0
29536369,Rural communities,is-a,demographic with lower cardiac rehabilitation referral and participation rates,,,,,'implicit/explicit bias of providers',59.0
29536369,Racial and ethnic groups,is-a,demographic with lower cardiac rehabilitation referral and participation rates,,,,,'implicit/explicit bias of providers',59.0
21708079,Eye care utilization,is-a,Health service utilization,,,,,'healthcare disparities',17.0
21708079,Ophthalmologist,is-a,Eye care provider,,,,,'defensive medicine',14.0
21708079,Optometrist,is-a,Eye care provider,,,,,'defensive medicine',14.0
21708079,Cross-sectional survey,is-a,Research Method,,,,,'medication error',14.0
21708079,Canadian Community Health Survey 2005,is-a,Population survey,,,,,'medication error',11.0
21708079,Glaucoma,is-a,Eye disease,,,,,'defensive medicine',15.0
21708079,Cataracts,is-a,Eye disease,,,,,'defensive medicine',15.0
21708079,Diabetes,is-a,Chronic disease,,,,,'defensive medicine',15.0
21708079,Newfoundland and Labrador,is-a,Canadian province,,,,,'medication error',15.0
25091068,Poverty,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25091068,Education,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25091068,Employment,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25091068,Social Support,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25091068,Access to Health Care,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25091068,Housing,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25091068,Neighborhood,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25091068,Food Security,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25091068,Transportation,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
26865174,Esophageal cancer,is-a,Disease,,,,,'higher mortality',15.0
26865174,Adenocarcinoma,is-a,Type of Esophageal cancer,,,,,'defensive medicine',18.0
26865174,Squamous cell carcinoma,is-a,Type of Esophageal cancer,,,,,'defensive medicine',18.0
26865174,Cervical esophageal cancer,is-a,Type of Esophageal cancer,,,,,'defensive medicine',18.0
26865174,Mortality rate,is-a,Health outcome,,,,,'higher mortality',14.0
26865174,Surgery,is-a,Treatment method,,,,,'medication error',13.0
26865174,Radiation,is-a,Treatment method,,,,,'medication error',13.0
26865174,Survival rate,is-a,Health outcome,,,,,'higher mortality',14.0
34862064,Endometrial Cancer,is-a,Cancer,,,,,'medication error',13.0
34862064,White Women with EC,is-a,Patient Group,,,,,'medication error',12.0
34862064,Black Women with EC,is-a,Patient Group,,,,,'medication error',12.0
34862064,Healthcare Experiences,is-a,Health Factors,,,,,'healthcare disparities',14.0
34862064,Reproductive Conditions,is-a,Health Conditions,,,,,'healthcare disparities',14.0
18204986,Surgical health services,is-a,Health service,,,,,'healthcare disparities',14.0
18204986,Surgical disparities,is-a,Health disparity,,,,,'healthcare disparities',9.0
18204986,Community-based participatory models,is-a,Research approach,,,,,'medication error',15.0
18204986,Quality improvement,is-a,Process in healthcare,,,,,inadequate_healthcare,10.0
18204986,Optimal level of health care,is-a,Health care standard,,,,,'healthcare disparities',12.0
30346971,Catastrophic Health Expenditure,is-a,Financial Protection measure,,,,,'inaccurate diagnosis',19.0
30346971,National Sample Survey,is-a,Data Source,,,,,'medication error',14.0
30346971,Health Care Utilisation,is-a,Health Indicator,,,,,'healthcare disparities',14.0
30346971,Out-of-Pocket Payments for Health Care,is-a,Financial Burden,,,,,'medication error',14.0
30346971,Epidemiological Transition Level,is-a,Disease Burden Measure,,,,,inadequate_healthcare,16.0
30346971,Disability-Adjusted Life-Years,is-a,Health Metric,,,,,'higher mortality',13.0
30346971,National Health Protection Mission,is-a,Health Policy of India,,,,,'healthcare disparities',17.0
30346971,Communicable Diseases,is-a,Health Condition,,,,,'healthcare disparities',14.0
30346971,Non-Communicable Diseases,is-a,Health Condition,,,,,'healthcare disparities',14.0
18072315,South African government,is-a,Policy maker,,,,,'medication error',14.0
18072315,Affordability Ladder,is-a,Conceptual framework,,,,,'hospital readmission',16.0
18072315,Household surveys and studies,is-a,Research methods,,,,,'medication error',14.0
18072315,Inequities in access and utilization,is-a,Health policy issues,,,,,'healthcare disparities',15.0
18072315,Community perceptions,is-a,Social determinants of health,,,,,'low quality maternal health',20.0
18072315,Insurance status,is-a,Social determinants of health,,,,,'low quality maternal health',20.0
18072315,Publicly provided care,is-a,Health services,,,,,'healthcare disparities',13.0
18072315,Household-level policy impacts,is-a,Evaluation metrics,,,,,'medication error',11.0
18072315,South African survey data,is-a,Data source,,,,,'medication error',14.0
22227774,Quitline,is-a,Health service,,,,,'healthcare disparities',14.0
22227774,Multi-state Asian-language quitline,is-a,Health service,,,,,'healthcare disparities',14.0
22227774,Funding agencies,is-a,Financial organizations,,,,,'hospital readmission',15.0
22227774,North American Quitline Consortium,is-a,Health organization,,,,,'healthcare disparities',13.0
22227774,State quitline,is-a,Health service,,,,,'healthcare disparities',14.0
22227774,Asian-language quitline,is-a,Multilingual health service,,,,,inadequate_healthcare,18.0
22227774,Survey,is-a,Research method,,,,,'medication error',14.0
22227774,Self-administered survey,is-a,Research method,,,,,'medication error',14.0
22227774,Washington D.C.,is-a,U.S. state,,,,,'higher mortality',14.0
23116474,Family caregiving,is-a,unpaid work,,,,,'medication error',13.0
23116474,Gender-based analysis,is-a,priority in caregiving research,,,,,'access to preventive care',22.0
23116474,Diversity,is-a,determinant of caregiving experience,,,,,'access to screening services',25.0
23116474,Compassionate Care Benefit,is-a,social benefit program,,,,,'hospital readmission',17.0
23116474,Utilization-focused evaluation,is-a,method for analyzing social programs,,,,,'access to screening services',28.0
23116474,Semi-structured phone interviews,is-a,data collection method,,,,,'medication error',15.0
23116474,Thematic diversity analysis,is-a,data analysis method,,,,,'medication error',17.0
23116474,Culture,is-a,axis of difference in caregiving,,,,,'access to preventive care',23.0
23116474,Gender,is-a,axis of difference in caregiving,,,,,'access to preventive care',23.0
23116474,Geography,is-a,axis of difference in caregiving,,,,,'access to preventive care',23.0
23116474,Lifecourse stage,is-a,axis of difference in caregiving,,,,,'access to preventive care',23.0
23116474,Material resources,is-a,axis of difference in caregiving,,,,,'access to preventive care',23.0
23116474,Vulnerability and inequity,is-a,result of overlooked diversity,,,,,'access to preventive care',24.0
23116474,Health policy,is-a,sector influenced by diversity understanding,,,,,'emergency service wait time',32.0
25227740,Poverty,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25227740,Education,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25227740,Housing,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25227740,Employment,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25227740,Social Support,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
25243585,This paper,is-a,country case study,,,,,'higher mortality',17.0
25243585,Universal Health Coverage Collection,is-a,organization,,,,,'medication error',13.0
25243585,Universal Health Coverage Collection,is-a,WHO initiative,,,,,'higher mortality',14.0
25243585,Mabel Segbafah and colleagues,is-a,research team,,,,,'medication error',15.0
25243585,Progress towards UHC,is-a,Research topic,,,,,'defensive medicine',15.0
25243585,Monitoring and evaluation,is-a,method,,,,,'medication error',14.0
25243585,Ghana,is-a,country,,,,,'medication error',15.0
25243585,Editors' Summary,is-a,section of the article,,,,,inadequate_healthcare,17.0
32013896,Skilled birth attendance,is-a,key strategy for averting maternal mortality ratio,,,,,'low quality maternal health',34.0
32013896,Lifetime risk of maternal death,is-a,high risk in countries with low skilled birth attendance,,,,,'poor response to life threatening situation',42.0
32013896,Skilled birth attendant,is-a,reducer of death due to intrapartum-related complications,,,,,'poor response to life threatening situation',38.0
32013896,Demographic and Health Surveys,is-a,source of data for skilled birth attendance prevalence,,,,,'poor response to life threatening situation',39.0
32013896,Highly educated women,is-a,more likely group to seek skilled birth attendance,,,,,'access to qualified physicians',38.0
32013896,Women subscribed to health insurance,is-a,more likely group to seek skilled birth attendance,,,,,'access to qualified physicians',38.0
32013896,Women with four or more antenatal care visits,is-a,more likely group to seek skilled birth attendance,,,,,'access to qualified physicians',38.0
32013896,Women who watch television at least once a week,is-a,more likely group to seek skilled birth attendance,,,,,'access to qualified physicians',38.0
32013896,Rural-urban disparity in healthcare,is-a,factor affecting SBA rates,,,,,'access to screening services',19.0
32013896,Female education,is-a,factor affecting SBA rates,,,,,'access to screening services',19.0
32013896,Antenatal care attendance,is-a,factor affecting SBA rates,,,,,'access to screening services',19.0
24117371,Breast cancer screening,is-a,health care service,,,,,'healthcare disparities',11.0
24117371,Area deprivation,is-a,social determinant of health,,,,,'low quality maternal health',19.0
24117371,Medicare claims,is-a,health financial data,,,,,'healthcare disparities',17.0
24117371,Census data,is-a,demographic data,,,,,'higher mortality',16.0
24117371,Negative binomial regression,is-a,statistical model,,,,,'medication error',15.0
24117371,Central cancer registry data,is-a,health data,,,,,'healthcare disparities',14.0
24117371,Appalachia,is-a,geographic region,,,,,'medication error',14.0
24117371,Later stage breast cancer (LSBC),is-a,health condition,,,,,'healthcare disparities',14.0
24117371,Geographic area deprivation,is-a,social determinant of health,,,,,'low quality maternal health',19.0
24117371,Exploratory spatial analysis,is-a,data analysis method,,,,,'medication error',17.0
25243462,John E. Ataguba,is-a,colleague,,,,,'medication error',15.0
25243462,Universal Health Coverage Collection,is-a,study,,,,,'higher mortality',16.0
25243462,South Africa,is-a,country,,,,,'medication error',15.0
22388557,Racial disparity,is-a,Health care access issue,0.6666666666666667,,'access to preventive care',,'healthcare disparities',13.0
22388557,Ethnic disparity,is-a,Health care access issue,0.6666666666666667,,'access to preventive care',,'healthcare disparities',13.0
22388557,Health insurance,is-a,Economic factor affecting healthcare access,,,,,'adequate training to healthcare staff',28.0
22388557,Education,is-a,Economic factor affecting healthcare access,,,,,'adequate training to healthcare staff',28.0
22388557,Income,is-a,Economic factor affecting healthcare access,,,,,'adequate training to healthcare staff',28.0
35168875,American Pharmacists Association,is-a,Health Equity Advocate,,,,,inadequate_healthcare,15.0
35168875,U.S. Food and Drug Administration Office of Minority Health and Health Equity,is-a,Health Equity Advocate,,,,,inadequate_healthcare,15.0
35168875,Pharmacists,is-a,Healthcare Provider,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
35168875,Diabetes,is-a,Health Disparity Issue,,,,,'healthcare disparities',10.0
35168875,Health Disparities,is-a,"Result of Economic, Social, or Environmental Disadvantage",,,,,'low quality maternal health',43.0
35168875,Health Literacy,is-a,Technique for Patient Communication,,,,,'access to preventive care',25.0
35168875,Numerate Techniques,is-a,Technique for Patient Communication,,,,,'access to preventive care',25.0
35168875,Culturally Competent Techniques,is-a,Technique for Patient Communication,,,,,'access to preventive care',25.0
35168875,Health Equity,is-a,Focus Area of American Pharmacists Association and U.S. Food and Drug Administration Office of Minority Health and Health Equity,,,,,'complications and infections post surgery',100.0
35168875,Morbidity and Mortality,is-a,Health Disparity Indicator,,,,,'healthcare disparities',15.0
35168875,Injury or Violence,is-a,Health Disparity Indicator,,,,,'healthcare disparities',15.0
27870753,Health disparities,is-a,inequality in health outcomes,,,,,inadequate_healthcare,16.0
27870753,Perceived behavioral control,is-a,construct within the Integrative Behavioral Model,,,,,'access to preventive care',36.0
27870753,Social determinants of health,is-a,planning tool for addressing health disparities,,,,,'healthcare disparities',32.0
27870753,Unified social determinant of health framework,is-a,predictor and determinant of perceived behavioral control,,,,,'inadequate prenatal care',41.0
19946810,UK National Health Service,is-a,Healthcare System,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
19946810,Fee-for-service system,is-a,Healthcare System,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
19946810,China's health system,is-a,Healthcare System,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
19946810,Universal health coverage,is-a,Healthcare principle,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
19946810,Market system,is-a,Economic System,,,,,'medication error',15.0
19946810,Health system reform,is-a,Healthcare strategy,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',9.0
19946810,Government funding,is-a,Financial Resource,,,,,'defensive medicine',15.0
31337384,Immunization,is-a,health intervention,,,,,'healthcare disparities',15.0
31337384,Childhood diseases,is-a,health issue,,,,,'healthcare disparities',14.0
31337384,Child health,is-a,health issue,,,,,'healthcare disparities',14.0
31337384,Childhood immunization coverage,is-a,health indicator,,,,,'healthcare disparities',14.0
31337384,Gavi,is-a,Vaccine Alliance,,,,,'defensive medicine',15.0
31337384,Gavi preparatory transition phase,is-a,financial support phase,,,,,inadequate_healthcare,17.0
31337384,Accelerated transition phase,is-a,financial support phase,,,,,inadequate_healthcare,17.0
31337384,Full self-financing,is-a,financial support phase,,,,,inadequate_healthcare,17.0
31337384,Demographic Health Surveys and Multiple Indicator Cluster Surveys,is-a,data source,,,,,'medication error',14.0
31337384,Rate difference,is-a,measure of inequality,,,,,'higher mortality',15.0
31337384,Rate ratio,is-a,measure of inequality,,,,,'higher mortality',15.0
31337384,Relative concentration index,is-a,measure of inequality,,,,,'higher mortality',15.0
31337384,Health interventions,is-a,strategy to address inequality,,,,,'access to preventive care',21.0
31337384,Primary health care system,is-a,strategy to reduce incidence of mortality and morbidity,,,,,'adequate training to healthcare staff',40.0
32799833,Antenatal Care,is-a,Health Service,,,,,'healthcare disparities',14.0
32799833,Angola,is-a,African Country,,,,,'medication error',13.0
32799833,Maternal Mortality,is-a,Health Outcome,,,,,'higher mortality',14.0
32799833,Urban Residence,is-a,Geographic Location,,,,,'higher mortality',15.0
32799833,Rural Residence,is-a,Geographic Location,,,,,'higher mortality',15.0
32799833,Rich Women,is-a,Socioeconomic Group,,,,,'medication error',16.0
32799833,Educated Women,is-a,Socioeconomic Group,,,,,'medication error',16.0
32799833,Poor Women,is-a,Socioeconomic Group,,,,,'medication error',16.0
32799833,Uneducated Women,is-a,Socioeconomic Group,,,,,'medication error',16.0
32799833,Economic Status,is-a,Socioeconomic Indicator,,,,,'defensive medicine',17.0
32799833,Education,is-a,Socioeconomic Indicator,,,,,'defensive medicine',17.0
32799833,Residence,is-a,Geographic Indicator,,,,,'defensive medicine',16.0
32799833,Region,is-a,Geographic Indicator,,,,,'defensive medicine',16.0
32799833,ANC Services,is-a,Health Services,,,,,'healthcare disparities',13.0
28089384,Chronic disease management,is-a,type of healthcare,,,,,inadequate_healthcare,10.0
28089384,Diabetes,is-a,chronic disease,,,,,'defensive medicine',15.0
28089384,Regional national health insurance fund,is-a,source of data,,,,,'higher mortality',14.0
28089384,Socio-demographic databases,is-a,source of data,,,,,'higher mortality',14.0
28089384,Median household income,is-a,socio-economic indicator,,,,,'defensive medicine',18.0
28089384,Diabetes monitoring and care,is-a,type of healthcare,,,,,inadequate_healthcare,10.0
28089384,Oral diabetes drugs,is-a,type of medication,,,,,'defensive medicine',14.0
28089384,PACA region,is-a,geographical location,,,,,'hospital readmission',16.0
28089384,Income disparity,is-a,social inequity,,,,,'higher mortality',14.0
28089384,Health inequity,is-a,social inequity,,,,,'higher mortality',14.0
28089384,Diabetes specialist visit,is-a,type of healthcare service,,,,,'healthcare disparities',17.0
28089384,Recession,is-a,economic condition,,,,,'defensive medicine',15.0
28089384,Diabetes-related healthcare,is-a,type of healthcare,,,,,inadequate_healthcare,10.0
20350260,Liver transplantation,is-a,standard of care for chronic liver disease,,,,,'access to screening services',30.0
20350260,United Network for Organ Sharing,is-a,organ allocation organization,,,,,'medication error',21.0
20350260,Childs-Turcotte-Pugh system,is-a,liver disease scoring system,,,,,'defensive medicine',21.0
20350260,MELD score,is-a,liver disease scoring system,,,,,'defensive medicine',21.0
20350260,Organ allocation disparities,is-a,health care access issue,0.6666666666666667,,'access to preventive care',,'healthcare disparities',13.0
20350260,Racial disparities,is-a,health care access issue,0.6666666666666667,,'access to preventive care',,'healthcare disparities',13.0
20350260,Geographic disparities,is-a,health care access issue,0.6666666666666667,,'access to preventive care',,'healthcare disparities',13.0
20350260,Gender disparities,is-a,health care access issue,0.6666666666666667,,'access to preventive care',,'healthcare disparities',13.0
32791340,American Indian children,is-a,demographic group,,,,,'medication error',14.0
32791340,White children,is-a,demographic group,,,,,'medication error',14.0
32791340,North Dakota,is-a,geographic location,,,,,'higher mortality',15.0
32791340,Immunization Information System,is-a,data source,,,,,'medication error',14.0
32791340,Immunization coverage rate,is-a,health measure,,,,,'healthcare disparities',14.0
32791340,Vaccines for Children,is-a,health program,,,,,'medication error',14.0
32791340,Immunization,is-a,health intervention,,,,,'healthcare disparities',15.0
32791340,Racial disparity,is-a,social determinant of health,,,,,'low quality maternal health',19.0
32791340,Vaccination barrier,is-a,social determinant of health,,,,,'low quality maternal health',19.0
32791340,Timeliness of vaccine administration,is-a,health measure,,,,,'healthcare disparities',14.0
32791340,Number of doses needed,is-a,health measure,,,,,'healthcare disparities',14.0
32791340,Public health providers,is-a,health service provider,,,,,'healthcare disparities',15.0
32791340,Private healthcare providers,is-a,health service provider,,,,,'healthcare disparities',15.0
34642904,TKA,is-a,major elective surgeries,,,,,'defensive medicine',17.0
34642904,African American TKA patients,is-a,subset of TKA patients,,,,,'government funding',18.0
34642904,Provider bias,is-a,healthcare system factor,,,,,'healthcare disparities',13.0
34642904,Rates of health insurance coverage,is-a,healthcare system factor,,,,,'healthcare disparities',13.0
34642904,Utilization of lower quality hospitals,is-a,healthcare system factor,,,,,'healthcare disparities',13.0
34642904,Systemic racism,is-a,societal factor,,,,,'medication error',14.0
34642904,Physical and mental health at baseline,is-a,patient factor,,,,,'medication error',13.0
34642904,Social support,is-a,patient factor,,,,,'medication error',13.0
34642904,Outcome disparities,is-a,clinical outcomes,,,,,'medication error',14.0
34642904,Quality of surgical care,is-a,healthcare service factor,,,,,'healthcare disparities',15.0
19238269,Femoral neck fractures,is-a,"type of, hip fracture",,,,,'medication error',17.0
19238269,Pertrochanteric fractures,is-a,"type of, hip fracture",,,,,'medication error',17.0
19238269,Total hip arthroplasty,is-a,"treatment, for hip fracture",,,,,'access to specialty care',21.0
19238269,Hemiarthroplasty,is-a,"treatment, for hip fracture",,,,,'access to specialty care',21.0
19238269,Open reduction and internal fixation,is-a,"treatment, for hip fracture",,,,,'access to specialty care',21.0
19238269,Nonoperative management,is-a,"treatment, for hip fracture",,,,,'access to specialty care',21.0
19238269,Patient race,is-a,"variable, in treatment determination",,,,,'access to preventive care',26.0
19238269,Patient age,is-a,"variable, in treatment determination",,,,,'access to preventive care',26.0
19238269,Patient sex,is-a,"variable, in treatment determination",,,,,'access to preventive care',26.0
19238269,Charlson Comorbidity Index score,is-a,"variable, in treatment determination",,,,,'access to preventive care',26.0
19238269,Hospital referral region,is-a,"geographic variable, in treatment determination",,,,,'hospital readmission',33.0
24610181,This study,is-a,examination of racial and socioeconomic disparities,,,,,'complications and infections post surgery',36.0
24610181,Racial and socioeconomic disparities,is-a,aspect of access to primary care,0.5714285714285714,,'access to preventive care',,'access to specialty care',17.0
24610181,People with chronic conditions,is-a,target group for access to primary care,0.625,,'access to preventive care',,'access to specialty care',24.0
24610181,Racial disparities,is-a,factor for usual source of care,,,,,'access to preventive care',22.0
24610181,Racial disparities,is-a,factor for type of primary care providers,,,,,'access to specialty care',28.0
24610181,Racial disparities,is-a,factor for location of primary care,,,,,'access to specialty care',23.0
24610181,Socioeconomic disparities,is-a,limited factor for access to primary care,0.625,,'access to preventive care',,'access to specialty care',26.0
24610181,Racial/ethnic minorities with chronic conditions,is-a,group needing improved access to primary care,0.625,,'access to preventive care',,'access to specialty care',30.0
24610181,Primary care,is-a,necessary resource for people with chronic conditions,,,,,'poor response to life threatening situation',34.0
32942299,COVID-19,is-a,Pandemic,,,,,'defensive medicine',15.0
32942299,United States,is-a,Geographic location,,,,,'higher mortality',15.0
32942299,Communities of color,is-a,Demographic group,,,,,'medication error',14.0
32942299,Rural areas,is-a,Geographic location,,,,,'higher mortality',15.0
32942299,Areas of low income,is-a,Economic condition,,,,,'defensive medicine',15.0
32942299,Geographic disparity,is-a,Type of inequity,,,,,'higher mortality',14.0
32942299,Structural inequities,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
32942299,COVID-19,is-a,Health care challenge,,,,,'healthcare disparities',13.0
32942299,Geographically disparate populations,is-a,Demographic group,,,,,'medication error',14.0
32942299,Recommendations,is-a,Solutions to current situation,,,,,'access to preventive care',21.0
32599614,COVID-19 pandemic,is-a,health event,,,,,'medication error',14.0
32599614,African Americans,is-a,demographic group,,,,,'medication error',14.0
32599614,Disparities,is-a,health outcome,,,,,'higher mortality',14.0
32599614,Structural inequities,is-a,social determinant of health,,,,,'low quality maternal health',19.0
32599614,Historical context,is-a,driving factor of structural inequities,,,,,'access to screening services',29.0
32599614,Impact of structural inequities,is-a,determinant of COVID-19 progression in African Americans,,,,,'access to screening services',43.0
32599614,Multifaceted approach,is-a,strategy for addressing healthcare disparities,0.6,,'healthcare disparities',,'healthcare disparities',25.0
29595298,Socioeconomic status,is-a,determinant of health,,,,,'medication error',15.0
29595298,Education,is-a,determinant of health,,,,,'medication error',15.0
29595298,Income,is-a,determinant of health,,,,,'medication error',15.0
29595298,Cognitive decision-making constructs,is-a,determinant of health behavior,,,,,inadequate_healthcare,21.0
29595298,Affective decision-making constructs,is-a,determinant of health behavior,,,,,inadequate_healthcare,21.0
29595298,Colorectal cancer screening,is-a,health behavior,,,,,'higher mortality',14.0
29595298,Barriers to screening,is-a,determinant of health behavior,,,,,inadequate_healthcare,21.0
29595298,Fear of colonoscopy,is-a,determinant of health behavior,,,,,inadequate_healthcare,21.0
29595298,Colorectal cancer knowledge,is-a,determinant of health behavior,,,,,inadequate_healthcare,21.0
29595298,Screening compliance,is-a,health behavior,,,,,'higher mortality',14.0
26153308,Nursing home care,is a,health care service,,,,,'healthcare disparities',11.0
26153308,Racial/Ethnic minorities,is a,patient group,,,,,'medication error',12.0
26153308,Limited clinical and financial resources,is a,care deficiency,,,,,'defensive medicine',14.0
26153308,Low nurse staffing levels,is a,care deficiency,,,,,'defensive medicine',14.0
26153308,High number of care deficiency citations,is a,quality indicator for nursing home care,,,,,'access to preventive care',28.0
26153308,Facilities with different concentrations of racial/ethnic minority residents,is a,characterization of nursing home facilities,,,,,'access to screening services',30.0
26153308,Decrease in the number of health care-related deficiencies,is a,quality improvement trend in nursing home care,,,,,'access to preventive care',34.0
26153308,Disparities in health care-related deficiencies,is a,aspect of health care equity,,,,,inadequate_healthcare,18.0
26153308,Medicaid payment rate,is a,financial resource for nursing home care,,,,,'access to preventive care',27.0
26153308,State case-mix payment approaches,is a,financial policy affecting nursing home care,,,,,'access to preventive care',31.0
26153308,Quality improvement and cost containment efforts,is a,health policy approach,,,,,'healthcare disparities',17.0
27658119,Latino young adults,is-a,uninsured group,,,,,'medication error',14.0
27658119,2010 Affordable Care Act,is-a,healthcare policy,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',11.0
27658119,Employer-provided health insurance,is-a,insurance coverage,,,,,'government funding',16.0
27658119,Parents' health insurance,is-a,insurance coverage,,,,,'government funding',16.0
24771102,Socio-economic status,is-a,social determinant of health,,,,,'low quality maternal health',19.0
24771102,Health inequalities,is-a,result of socio-economic status,,,,,'access to specialty care',24.0
24771102,Mortality,is-a,aspect of health inequalities,,,,,'healthcare disparities',20.0
24771102,Life expectancy,is-a,aspect of health inequalities,,,,,'healthcare disparities',20.0
24771102,Self-rated health,is-a,aspect of health inequalities,,,,,'healthcare disparities',20.0
24771102,Smoking,is-a,aspect of health inequalities,,,,,'healthcare disparities',20.0
24771102,Obesity,is-a,aspect of health inequalities,,,,,'healthcare disparities',20.0
24771102,Empirical analyses,is-a,method of studying health inequalities,,,,,inadequate_healthcare,28.0
24771102,Educational level,is-a,measure of individual socio-economic status,,,,,'access to qualified physicians',33.0
24771102,Regional deprivation,is-a,measure of socio-economic status,,,,,'access to preventive care',24.0
24771102,Absolute and relative inequality,is-a,measure of health inequalities,,,,,inadequate_healthcare,21.0
24771102,Sex,is-a,stratification factor for health inequalities,,,,,'access to preventive care',32.0
24771102,Significance tests for time trend,is-a,analysis method for health inequalities,,,,,'access to preventive care',26.0
24771102,Health Inequalities,is-a,time trend in society,,,,,'defensive medicine',17.0
23620542,HPV vaccine uptake,is-a,vaccination behavior,,,,,'medication error',11.0
23620542,Ethnicity,is-a,demographic factor,,,,,'medication error',15.0
23620542,Deprivation,is-a,socioeconomic factor,,,,,'higher mortality',17.0
23620542,Non-mainstream educational settings,is-a,educational factor,,,,,'medication error',10.0
23943040,Underinsured women,is-a,Disadvantaged group in infertility treatment,,,,,'inadequate prenatal care',31.0
23943040,Uninsured women,is-a,Disadvantaged group in infertility treatment,,,,,'inadequate prenatal care',31.0
23943040,Infertility treatment,is-a,Element of family planning,,,,,'defensive medicine',20.0
23943040,Patients who have insurance,is-a,Focus group in CAM studies,,,,,'access to specialty care',21.0
