0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
36227139,Healthcare resources,is-a,aspect of healthcare system,,,,,mental health issue,15.0
36227139,Taxes,is-a,financial obligation,,,,,'inadequate ventilation',13.0
36227139,Regional healthcare systems,is-a,healthcare structure,,,,,protective factor,14.0
36227139,Austerity strategy,is-a,economic policy,0.6666666666666667,,social policy,,social policy,7.0
36227139,Healthcare performance,is-a,measure of healthcare quality,,,,,mental health problem,18.0
33013504,COVID-19,is-a,health crisis,,,,,'leaking roof',11.0
33013504,Lockdown,is-a,response to health crisis,,,,,mental health issue,14.0
33013504,Economic crisis,is-a,consequence of health crisis,,,,,mental health issue,17.0
33013504,Deficiency of health management systems,is-a,factor affecting health crisis response,0.6666666666666667,,factor influencing health,,factor influencing health,22.0
33013504,Budget allocation to health sector,is-a,government strategy,,,,,'preterm birth',14.0
33013504,Sustainable development,is-a,long-term goal affected by health crisis,,,,,mental health issue,27.0
36849680,Poverty,is-a,Economic Condition,,,,,'poor sanitation',12.0
36849680,Education,is-a,Social Determinant of Health,,,,,factor influencing health,18.0
36849680,Energy,is-a,Infrastructure Factor,0.6666666666666667,,protective factor,,protective factor,9.0
36849680,FDI,is-a,Economic Factor,0.6666666666666667,,protective factor,,protective factor,8.0
36849680,Environmental Sustainability,is-a,Ecological Condition,,,,,psychological factor,11.0
21142598,Prostitution,is-a,Risky behavior,,,,,'risk of cancer',10.0
21142598,Prostitution,is-a,Economic activity,,,,,'job insecurity',12.0
21142598,STDs,is-a,Health risk,,,,,'leaking roof',10.0
21142598,HIV,is-a,STDs,,,,,social policy,12.0
21142598,Drug use,is-a,Risk factor for prostitution,,,,,'risk of vector borne disease',18.0
21142598,Social support,is-a,Protective factor against prostitution,0.5,,protective factor,,protective factor,21.0
21142598,Economic stability,is-a,Protective factor against prostitution,0.5,,protective factor,,protective factor,21.0
21142598,Intervention programs,is-a,Strategy for preventing prostitution,,,,,'inadequate ventilation',25.0
21142598,Street-level prostitution,is-a,Form of prostitution,,,,,'poor sanitation',13.0
21142598,Policy and program development,is-a,Approach to addressing prostitution,,,,,'poor sanitation',24.0
21142598,Women involved in prostitution,is-a,Marginalized population,,,,,social policy,15.0
27879003,Harsh,unresponsive parenting,"is-a, type of parenting",,,,,alcohol drinking,15.0
27879003,Precocious transitions,is-a,type of adolescent behavior,,,,,factor influencing health,19.0
27879003,Economic instability,is-a,type of financial condition,,,,,'lack of air conditioning',16.0
27879003,Future orientation,is-a,type of personal perspective,,,,,'poor physical well being',19.0
27879003,Substance abuse,is-a,type of health issue,0.6,,mental health issue,,mental health issue,7.0
27879003,Community disadvantage,is-a,type of social determinant,,,,,psychosocial factors,17.0
27879003,Romantic partner support,is-a,type of social support,,,,,psychosocial factors,12.0
30877536,CO2 emissions,is-a,environmental factor,0.6666666666666667,,protective factor,,protective factor,10.0
30877536,Macroeconomic instability,is-a,economic factor,0.6666666666666667,,protective factor,,protective factor,8.0
30877536,Real output (GDP),is-a,economic factor,0.6666666666666667,,protective factor,,protective factor,8.0
30877536,Financial development,is-a,economic factor,0.6666666666666667,,protective factor,,protective factor,8.0
30877536,Environmental Kuznets curve (EKC) hypothesis,is-a,economic theory,,,,,social policy,12.0
30877536,Pakistan,is-a,developing country,,,,,'peeling paints',10.0
31585305,Tobacco-related Cancer,is-a,type of cancer,0.5,,'risk of cancer',,'risk of cancer',6.0
31585305,Faith healers,is-a,type of alternative medicine,,,,,protective factor,18.0
31585305,Quacks,is-a,type of alternative medicine,,,,,protective factor,18.0
31585305,Health professionals,is-a,type of formal healthcare provider,,,,,mental health problem,19.0
31585305,Cancer-education programmes,is-a,type of health education,,,,,'poor sanitation',16.0
31585305,Causal health beliefs,is-a,type of health belief,,,,,mental health issue,12.0
31585305,Treatment choices,is-a,type of healthcare decision,,,,,mental health issue,17.0
31585305,Treatment-seeking processes,is-a,type of healthcare behavior,,,,,protective factor,18.0
31585305,Economic instability,is-a,type of socioeconomic factor,,,,,psychological factor,16.0
31585305,Level of literacy,is-a,type of educational factor,,,,,protective factor,13.0
36376822,Parental migration,is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,Economic instability,is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,Unemployment,is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,Poverty,is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,Labour migration,is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,LBC (Left-Behind Children),is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,Schoolteachers,is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,School principals,is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,Psychological counselling,is-a,social determinant of health,,,,,factor influencing health,18.0
36376822,Community involvement,is-a,social determinant of health,,,,,factor influencing health,18.0
34195418,Thailand's economic system,is-a,cooperative system,,,,,protective factor,10.0
34195418,Partnerships between public and private entities,is-a,feature of Thailand's economic system,,,,,'lack of air conditioning',25.0
34195418,Community and government management,is-a,feature of Thailand's economic system,,,,,'lack of air conditioning',25.0
34195418,IAEM,is-a,information analysis and evaluation model,,,,,nutritional intervention,26.0
34195418,SEP,is-a,Sufficiency Economy Philosophy,,,,,suicide attempts,21.0
34195418,SDGs,is-a,Sustainable Development Goals,,,,,'noise level at home',19.0
34195418,Water resources,is-a,cluster in IAEM,,,,,'leaking roof',12.0
34195418,Human capacities and capabilities,is-a,cluster in IAEM,,,,,'leaking roof',12.0
34195418,Economic stability,is-a,cluster in IAEM,,,,,'leaking roof',12.0
34195418,Healthy communities,is-a,cluster in IAEM,,,,,'leaking roof',12.0
34195418,Climate change,is-a,cluster in IAEM,,,,,'leaking roof',12.0
34195418,Agricultural sector,is-a,cluster in IAEM,,,,,'leaking roof',12.0
27427925,Incarcerated women,is-a,population group,,,,,'leaking roof',12.0
27427925,North Carolina prisons,is-a,type of prison,,,,,alcohol drinking,11.0
27427925,HIV/STD risk-reduction intervention trial,is-a,type of intervention trial,,,,,nutritional intervention,15.0
27427925,Socio-demographics,is-a,type of variable,,,,,'risk of cancer',12.0
27427925,Structural/economic factors,is-a,type of variable,,,,,'risk of cancer',12.0
27427925,Sexual and substance use behaviors,is-a,type of variable,,,,,'risk of cancer',12.0
27427925,STDs,is-a,type of variable,,,,,'risk of cancer',12.0
27427925,Victimization history,is-a,type of variable,,,,,'risk of cancer',12.0
27427925,Depressive symptoms,is-a,type of variable,,,,,'risk of cancer',12.0
27427925,Economic instability,is-a,risk factor,0.6666666666666667,,protective factor,,'risk of cancer',8.0
27427925,Substance use and sexual risk behaviors,is-a,risk factor,0.6666666666666667,,protective factor,,'risk of cancer',8.0
27427925,Laboratory-confirmed STDs,is-a,risk factor,0.6666666666666667,,protective factor,,'risk of cancer',8.0
27427925,Victimization during childhood and adulthood,is-a,risk factor,0.6666666666666667,,protective factor,,'risk of cancer',8.0
27427925,Unstable housing,is-a,risk factor,0.6666666666666667,,protective factor,,'risk of cancer',8.0
27427925,Injection drug use,is-a,risk factor,0.6666666666666667,,protective factor,,'risk of cancer',8.0
34462206,Neighbourhood factors,is-a,determinant of physical activity,,,,,amount of workload,23.0
34462206,Access to sports facilities,is-a,neighbourhood factor,0.6666666666666667,,protective factor,,psychological factor,12.0
34462206,Safety issues,is-a,neighbourhood factor,0.6666666666666667,,protective factor,,psychological factor,12.0
34462206,Garbage and obstacles on sidewalks,is-a,neighbourhood factor,0.6666666666666667,,protective factor,,psychological factor,12.0
34462206,Economic instability,is-a,neighbourhood factor,0.6666666666666667,,protective factor,,psychological factor,12.0
34462206,Residents' perspective,is-a,factor in public health interventions,0.6666666666666667,,factor influencing health,,nutritional intervention,18.0
32214588,Infectious disease outbreaks,is-a,Health concern,,,,,'risk of cancer',10.0
32214588,Warning system,is-a,Decision-making tool,,,,,'leaking roof',13.0
32214588,Anomaly detection algorithm,is-a,Data analysis method,,,,,mental health issue,15.0
32214588,Population reaction indicators,is-a,Social response measurement,,,,,workplace safety requirements,17.0
32214588,HealthMap,is-a,Disease outbreak information source,,,,,'inadequate ventilation',24.0
32214588,Social response,is-a,Consequence of disease outbreaks,,,,,service professionals,22.0
32214588,Economic instability,is-a,Consequence of disease outbreaks,,,,,service professionals,22.0
32214588,Violence,is-a,Consequence of disease outbreaks,,,,,service professionals,22.0
32214588,Predictive model,is-a,Decision-making tool,,,,,'leaking roof',13.0
32214588,Media coverage,is-a,Influencer of social response,,,,,psychosocial factors,18.0
16289742,Economic instability,is-a,determinant of infant mortality,,,,,amount of workload,21.0
16289742,Income,is-a,determinant of infant mortality,,,,,amount of workload,21.0
16289742,Demographic factors,is-a,determinant of infant mortality,,,,,amount of workload,21.0
16289742,Availability of medical resources,is-a,determinant of infant mortality,,,,,amount of workload,21.0
16289742,City unemployment rate,is-a,determinant of infant mortality,,,,,amount of workload,21.0
16289742,National health insurance provision,is-a,determinant of infant health,,,,,factor influencing health,16.0
16289742,Regional health care resources,is-a,determinant of infant mortality,,,,,amount of workload,21.0
34355346,SDOH,is-a,"determinant of, health outcomes",,,,,mental health issue,19.0
34355346,Economic instability,is-a,SDOH domain,,,,,social policy,10.0
34355346,Lack of community,is-a,SDOH domain,,,,,social policy,10.0
34355346,Educational deficits,is-a,SDOH domain,,,,,social policy,10.0
34355346,Food insecurity,is-a,SDOH domain,,,,,social policy,10.0
34355346,Social isolation,is-a,SDOH domain,,,,,social policy,10.0
34355346,Inadequate access to medical care,is-a,SDOH domain,,,,,social policy,10.0
34355346,Hospitalization,is-a,health outcome,,,,,'leaking roof',12.0
34355346,SDOH burden,is-a,cumulative effect of SDOH domains,,,,,'hygiene factors in office',23.0
32349212,Rapid technological changes,is-a,factor influencing career paths,0.6,,factor influencing health,,factor influencing health,9.0
32349212,Social instability,is-a,factor influencing career paths,0.6,,factor influencing health,,factor influencing health,9.0
32349212,Economic instability,is-a,factor influencing career paths,0.6,,factor influencing health,,factor influencing health,9.0
32349212,Psychological contract,is-a,element in organizational context,,,,,domestic violence,23.0
32349212,Employability,is-a,requirement for labor market attractiveness,,,,,'chromosomal abnormalities',31.0
32349212,Self-Perceived Employability Scale,is-a,tool for measuring employability,,,,,'poor ergonomics',23.0
32349212,Satisfaction With Life Scale,is-a,tool for measuring life satisfaction,,,,,'poor sanitation',24.0
32349212,Organizational Satisfaction Questionnaire,is-a,tool for measuring organizational satisfaction,,,,,'poor utilization of food',31.0
32349212,Career Adapt-Abilities Scale,is-a,tool for measuring career adaptability,,,,,'commuting time to work',28.0
31078969,Pharmaceutical companies,is-a,Stakeholders in health sector,,,,,psychological factor,18.0
31078969,Lebanese health authorities,is-a,Regulatory bodies,,,,,'preterm birth',13.0
31078969,New drugs,is-a,Pharmaceutical products,,,,,social policy,15.0
31078969,Launch success,is-a,Business outcomes,,,,,suicide attempts,12.0
31078969,Patient access,is-a,Healthcare challenges,,,,,'worklife balance',15.0
31078969,Pricing strategy,is-a,Business strategies,,,,,suicide attempts,12.0
35270579,Job instability,is-a,economic adversity,,,,,'mold in dwelling',13.0
35270579,Family financial pressure,is-a,economic stressor,,,,,psychological distress,12.0
35270579,Distributive injustice,is-a,organizational injustice,,,,,nutritional intervention,15.0
35270579,Unethical organizational behaviour,is-a,negative organizational behaviour,,,,,nutritional deficiency,21.0
35270579,5-star and 4-star hotels,is-a,hospitality industry,,,,,social policy,14.0
35270579,Category A travel agencies,is-a,travel industry,,,,,social policy,12.0
35270579,Structural equation modelling,is-a,statistical analysis method,,,,,mental health issue,19.0
35270579,Theoretical and practical implications,is-a,study outcomes,,,,,suicide attempts,11.0
32947076,Economic policies,is-a,violence prevention tool,,,,,service professionals,15.0
32947076,TANF,is-a,economic policy,0.6666666666666667,,social policy,,social policy,7.0
32947076,Minimum Wage,is-a,economic policy,0.6666666666666667,,social policy,,social policy,7.0
32947076,Earned Income Tax Credits,is-a,economic policy,0.6666666666666667,,social policy,,social policy,7.0
32947076,IPV,is-a,type of victimization,,,,,'poor sanitation',13.0
32947076,TANF-to-Poverty Ratio,is-a,indicator of TANF policy,,,,,social policy,15.0
32947076,Depression,is-a,intermediate outcome,,,,,'crowding at home',14.0
32947076,Economic hardship,is-a,intermediate outcome,,,,,'crowding at home',14.0
32947076,Employment,is-a,intermediate outcome,,,,,'crowding at home',14.0
32947076,Cash transfer conditionality,is-a,mediator,,,,,social policy,10.0
32947076,Economic instability,is-a,mediator,,,,,social policy,10.0
32947076,Perceived stress,is-a,mediator,,,,,social policy,10.0
32947076,Bargaining power,is-a,mediator,,,,,social policy,10.0
32947076,Coercive IPV,is-a,mediator,,,,,social policy,10.0
28584930,Scientific productivity,is-a,indicator of national development,,,,,nutritional deficiency,20.0
28584930,Access to grant opportunities,is-a,factor in scientific productivity,,,,,factor influencing health,19.0
28584930,Budgets,is-a,factor in scientific productivity,,,,,factor influencing health,19.0
28584930,Laboratory infrastructure and equipment,is-a,factor in scientific productivity,,,,,factor influencing health,19.0
28584930,Supply of reagents,is-a,factor in scientific productivity,,,,,factor influencing health,19.0
28584930,Salaries and personal security of scientists,is-a,factor in scientific productivity,,,,,factor influencing health,19.0
28584930,Political and economic stability,is-a,factor in scientific productivity,,,,,factor influencing health,19.0
28584930,Science and technology,is-a,engine of economy,,,,,'risk of cancer',11.0
28584930,Incentives for national industries,is-a,factor in scientific productivity,,,,,factor influencing health,19.0
28584930,Young graduates,is-a,potential contributor to scientific productivity,,,,,micronutrient deficiencies,35.0
30865765,Non-accidental fractures,is-a,indicator of violence,0.6,,history of domestic violence,,domestic violence,11.0
30865765,Bioarchaeological evidence,is-a,indicator of warfare,,,,,'risk of cancer',13.0
30865765,Blunt force fracture distribution patterns,is-a,indicator of warfare,,,,,'risk of cancer',13.0
30865765,Battle-related injuries,is-a,indicator of warfare,,,,,'risk of cancer',13.0
30865765,Prolonged warfare,is-a,cause of instability,0.5,,'instability of supply',,'job insecurity',13.0
30865765,Economic instability,is-a,social determinant of health,,,,,factor influencing health,18.0
35633455,Mexico,is-a,Country,,,,,social policy,11.0
35633455,Primary sector,is-a,Economic sector,,,,,protective factor,10.0
35633455,Secondary sector,is-a,Economic sector,,,,,protective factor,10.0
35633455,Tertiary sector,is-a,Economic sector,,,,,protective factor,10.0
35633455,International oil price uncertainty,is-a,Economic factor,0.6666666666666667,,protective factor,,protective factor,8.0
35633455,VAR model,is-a,Statistical model,,,,,social policy,12.0
35633455,GARCH,is-a,Statistical model,,,,,social policy,12.0
35633455,Economic growth,is-a,Economic indicator,,,,,protective factor,12.0
35633455,Public policies,is-a,Government action,,,,,'poor sanitation',11.0
31662717,Economic stability,is-a,social determinant of health,,,,,factor influencing health,18.0
31662717,Financial stress,is-a,driver for health disparities,,,,,mental health issue,17.0
31662717,Smoking,is-a,unhealthy lifestyle behavior,,,,,'low fetal weight',20.0
31662717,Alcohol consumption,is-a,unhealthy lifestyle behavior,,,,,'low fetal weight',20.0
31662717,Overspending,is-a,unhealthy lifestyle behavior,,,,,'low fetal weight',20.0
31662717,Poor diet,is-a,unhealthy lifestyle behavior,,,,,'low fetal weight',20.0
31662717,Reduced exercise,is-a,unhealthy lifestyle behavior,,,,,'low fetal weight',20.0
31662717,Financial education,is-a,strategy to reduce financial stress,,,,,psychological distress,24.0
31662717,Coaching,is-a,strategy to reduce financial stress,,,,,psychological distress,24.0
2666318,psychosocial well-being,is-a,aspect of national population level,,,,,'lack of air conditioning',22.0
2666318,conventional economic well-being,is-a,aspect of national population level,,,,,'lack of air conditioning',22.0
2666318,New Value,is-a,definition of production output value,,,,,'depression from etoh abuse',25.0
2666318,psychosocial class structure model,is-a,model based on occupational subgroups and status levels,,,,,'occupational tree at work',37.0
2666318,decision latitude,is-a,psychosocial job dimension,,,,,psychosocial factors,12.0
2666318,psychological demands,is-a,psychosocial job dimension,,,,,psychosocial factors,12.0
2666318,physical exertion,is-a,psychosocial job dimension,,,,,psychosocial factors,12.0
2666318,social support,is-a,psychosocial job dimension,,,,,psychosocial factors,12.0
2666318,job redesign strategies,is-a,"approach for New Value ""impoverished"" groups",,,,,'pairing of team members at work',31.0
38144041,Health services purchasing agencies,is-a,Institutional development,,,,,nutritional deficiency,13.0
38144041,Strategic purchasing,is-a,Institutional development,,,,,nutritional deficiency,13.0
38144041,International recommendations,is-a,Health sector governance literature,,,,,'risk of vector borne disease',22.0
38144041,International recommendations,is-a,Public sector governance practice,,,,,'risk of vector borne disease',23.0
38144041,Purchaser autonomy,is-a,Governance structure,,,,,protective factor,14.0
38144041,Western European social health insurance funds,is-a,Governance structure,,,,,protective factor,14.0
38144041,Civil society and stakeholder engagement,is-a,Health reform action,,,,,'poor sanitation',15.0
38144041,Accountability frameworks,is-a,Health reform action,,,,,'poor sanitation',15.0
38144041,Digitalization,is-a,Health reform action,,,,,'poor sanitation',15.0
38144041,Health purchasing agencies,is-a,Health institution,,,,,'poor sanitation',12.0
38144041,Strategic purchasing,is-a,Health institution development strategy,,,,,'exposure to environmental hazards',28.0
32886732,Resource-based livelihood,is-a,Type of livelihood,,,,,amount of workload,13.0
32886732,Seasonal variation,is-a,Type of variability,,,,,'poor sanitation',13.0
32886732,Household Economy And Poverty trajectory,is-a,Model,,,,,social policy,11.0
32886732,Poverty dynamics,is-a,Economic concept,,,,,'risk of cancer',11.0
32886732,Coastal Bangladesh,is-a,Geographical location,,,,,'poor sanitation',14.0
32886732,Economic activity,is-a,Type of activity,,,,,'job insecurity',12.0
32886732,Natural resources,is-a,Type of resource,,,,,'risk of cancer',12.0
32886732,Ecosystem services,is-a,Type of resource,,,,,'risk of cancer',12.0
32886732,Small scale enterprises,is-a,Type of business,,,,,'peeling paints',12.0
32886732,Seasonal variability in income,is-a,Type of income variability,,,,,'job insecurity',18.0
32886732,Access to natural resources and ecosystem service benefits,is-a,Type of economic advantage,,,,,'poor ergonomics',17.0
32886732,Stable income,is-a,Type of income,,,,,'risk of cancer',10.0
32886732,Multidimensional well-being,is-a,Type of well-being,0.6666666666666667,,'poor emotional well being',,'mold in dwelling',12.0
32886732,Poverty,is-a,Socioeconomic condition,,,,,'lack of air conditioning',15.0
32886732,Projected economic trends to 2030,is-a,Economic forecast,,,,,amount of workload,13.0
37824421,Prenursing students,is-a,future pipeline of nursing students,,,,,factor influencing health,23.0
37824421,Short-answer data,is-a,method of data collection,,,,,'lack of air conditioning',17.0
37824421,Thematic analysis,is-a,method of data analysis,,,,,'house dust mites',17.0
37824421,Fears of contracting COVID-19,is-a,physical health concern,,,,,mental health issue,12.0
37824421,Stress and anxiety,is-a,psychosocial health concern,,,,,psychosocial factors,10.0
37824421,Pandemic-related financial challenges,is-a,economic instability,,,,,'job insecurity',13.0
37824421,Changes in living situations,is-a,physical environment factor,,,,,work environment,15.0
37824421,Lack of social connections,is-a,social environment factor,,,,,work environment,12.0
37824421,SDOL framework,is-a,tool for educators,,,,,'poor sanitation',13.0
37824421,Targeted interventions,is-a,method to improve students' well-being,,,,,'poor emotional well being',23.0
37360658,Reskilling programs,is-a,vehicle for social mobility,,,,,social policy,16.0
37360658,Reskilling programs,is-a,tool for creating a more adaptive workforce,,,,,'commuting time to work',28.0
37360658,Reskilling programs,is-a,tool for creating an inclusive economy,,,,,'poor emotional well being',27.0
37360658,Reskilling programs,is-a,tool for upward social mobility,,,,,social policy,20.0
37360658,Reskilling programs,is-a,tool for economic stability,,,,,'poor ergonomics',16.0
37360658,Reskilling,is-a,factor related to entrepreneurship,,,,,factor influencing health,23.0
37360658,Reskilling,is-a,factor related to optimism for Black respondents,,,,,workplace safety requirements,33.0
37360658,Reskilling opportunities,is-a,factor stratified across race/ethnicity,,,,,factor influencing health,26.0
37360658,Reskilling opportunities,is-a,factor stratified across gender,,,,,factor influencing health,20.0
37360658,Reskilling opportunities,is-a,factor stratified across socioeconomic status,,,,,factor influencing health,32.0
35805517,China,is-a,Country,,,,,social policy,11.0
35805517,Urbanization process,is-a,Socioeconomic process,,,,,'poor ergonomics',14.0
35805517,Cities,is-a,Urban areas,,,,,'leaking roof',11.0
35805517,Villages,is-a,Rural areas,,,,,social policy,10.0
35805517,Economic development,is-a,Socioeconomic process,,,,,'poor ergonomics',14.0
35805517,Government programs,is-a,Administrative structures,,,,,protective factor,16.0
35805517,Urban expansion,is-a,Urban development process,,,,,'noise level at home',17.0
35805517,Community identity,is-a,Sociocultural aspect,,,,,social policy,12.0
35805517,Autonomy of a village,is-a,Sociopolitical aspect,,,,,psychological effect,10.0
35805517,Industrialization,is-a,Economic process,,,,,social policy,12.0
35805517,Pollution,is-a,Environmental issue,,,,,mental health issue,11.0
35805517,Economic instability,is-a,Economic condition,,,,,'poor sanitation',12.0
35805517,Future risks,is-a,Uncertain events,,,,,'peeling paints',11.0
35805517,Short-term gains,is-a,Economic benefit,,,,,'job insecurity',13.0
35805517,Long-term costs,is-a,Economic burden,,,,,'preterm birth',12.0
34867120,Palestinian refugees,is-a,vulnerable population,,,,,social policy,14.0
34867120,Camp insecurity,is-a,socio-economic instability,,,,,social policy,18.0
34867120,Drug use,is-a,health harm,,,,,'leaking roof',11.0
34867120,Transactional sex,is-a,exploitation,,,,,'poor sanitation',9.0
34867120,Drug dealing,is-a,criminal activity,,,,,social policy,11.0
34867120,Lack of law enforcement,is-a,governance issue,,,,,mental health issue,12.0
34867120,Lack of harm reduction,is-a,health service deficiency,,,,,nutritional deficiency,13.0
34867120,Lack of rehabilitation supports,is-a,health service deficiency,,,,,nutritional deficiency,13.0
34867120,Drug trafficking,is-a,criminal activity,,,,,social policy,11.0
34867120,Drug manufacture,is-a,criminal activity,,,,,social policy,11.0
34867120,Camp violence,is-a,security issue,,,,,social policy,11.0
34867120,Familial violence,is-a,security issue,,,,,social policy,11.0
34867120,Drug violence,is-a,security issue,,,,,social policy,11.0
34867120,Exploitation of women and children,is-a,human rights issue,,,,,mental health issue,10.0
36169389,Petrol station workers,is-a,unskilled labor,,,,,social policy,12.0
36169389,Unskilled labor,is-a,cause of low wages,,,,,amount of workload,13.0
36169389,Low wages,is-a,cause of economic instability,0.6,,'instability of supply',,'poor ergonomics',20.0
36169389,Economic instability,is-a,cause of lack of access to healthcare services,0.7,,'lack of medical services near home',,'lack of medical services near home',32.0
36169389,Exposure to dangerous chemicals,is-a,occupational risk for petrol station workers,,,,,'occupational tree at work',22.0
36169389,Healthcare services access,is-a,necessity for petrol station workers,,,,,'obesity from poor nutrition',22.0
36169389,Government centers,is-a,satisfactory healthcare provider for petrol station workers,,,,,'poor health of pregnant women from unstable housing',40.0
36169389,Social-security scheme,is-a,source of medical coverage for petrol station workers,,,,,'lack of medical services near home',32.0
36169389,Cost of receiving healthcare services,is-a,factor affecting healthcare services access,,,,,factor influencing health,26.0
36169389,Sex,is-a,factor affecting healthcare services access,,,,,factor influencing health,26.0
36169389,Marital status,is-a,factor affecting healthcare services access,,,,,factor influencing health,26.0
36169389,Illness severity,is-a,factor affecting healthcare services access,,,,,factor influencing health,26.0
26766946,Community Survey,is-a,Investigation Method,,,,,domestic violence,13.0
26766946,Ansan Geriatric Study,is-a,Study,,,,,social policy,11.0
26766946,Happiness Questionnaire,is-a,Survey Tool,,,,,social policy,10.0
26766946,Geriatric Depression Scale,is-a,Survey Tool,,,,,social policy,10.0
26766946,Beck Depression Inventory,is-a,Survey Tool,,,,,social policy,10.0
26766946,100-mm visual analogue scale,is-a,Measurement Scale,,,,,mental health issue,13.0
26766946,Happy aging scale,is-a,Measurement Scale,,,,,mental health issue,13.0
26766946,Good health,is-a,Essential Condition for Happiness,,,,,'lack of air conditioning',23.0
26766946,Being with family,is-a,Essential Condition for Happiness,,,,,'lack of air conditioning',23.0
26766946,Economic problems,is-a,Reason for Unhappiness,,,,,'peeling paints',16.0
26766946,Worsened health condition,is-a,Reason for Unhappiness,,,,,'peeling paints',16.0
26766946,Good family relationships,is-a,Factor for Happiness,,,,,'poor ergonomics',14.0
26766946,Economic stability,is-a,Factor for Happiness,,,,,'poor ergonomics',14.0
35676642,Economic factors,is-a,Structural factor,0.6666666666666667,,protective factor,,protective factor,9.0
35676642,Political factors,is-a,Structural factor,0.6666666666666667,,protective factor,,protective factor,9.0
35676642,Socio-cultural setting of society,is-a,Socio-cultural factor,,,,,psychological factor,10.0
35676642,Socio-cultural setting of family,is-a,Socio-cultural factor,,,,,psychological factor,10.0
35676642,Role of international organizations,is-a,Environmental or International factor,,,,,nutritional intervention,23.0
35676642,Political sanctions,is-a,Environmental or International factor,,,,,nutritional intervention,23.0
35676642,Genetic factors,is-a,Situational factor,0.6666666666666667,,protective factor,,protective factor,9.0
35676642,Phenomenon of air pollution,is-a,Situational factor,0.6666666666666667,,protective factor,,protective factor,9.0
34704064,Hawai'i residents,is-a,vulnerable population,,,,,social policy,14.0
34704064,Tourism industry,is-a,economic source,,,,,social policy,11.0
34704064,Health care access,is-a,priority,,,,,social policy,9.0
34704064,Food economics,is-a,priority,,,,,social policy,9.0
34704064,Care of 'āina,is-a,cultural priority,,,,,social policy,10.0
34704064,Culturally informed community,is-a,societal priority,,,,,social policy,6.0
34704064,COVID-19 pandemic,is-a,barrier to economic activity,,,,,'poor ergonomics',20.0
34704064,Native Hawaiian views,is-a,cultural perspective,,,,,social policy,15.0
34704064,Non-Native Hawaiian views,is-a,cultural perspective,,,,,social policy,15.0
34704064,Higher economic stability,is-a,financial condition,,,,,social policy,12.0
34704064,Lower economic stability,is-a,financial condition,,,,,social policy,12.0
34704064,Policy recommendations,is-a,solution,,,,,social policy,9.0
34704064,Equitable and sustainable future,is-a,goal,,,,,social policy,10.0
35089147,Digital health literacy,is-a,important skillset,,,,,'peeling paints',13.0
35089147,Veterans Health Administration,is-a,health care system,,,,,'low wage job',13.0
35089147,Digital health care,is-a,type of health care,,,,,mental health issue,11.0
35089147,Digital health skills,is-a,part of digital preparedness,,,,,psychological distress,17.0
35089147,Demographic factors,is-a,type of social risk factor,0.6666666666666667,,'risk of cancer',,psychosocial factors,13.0
35089147,Economic instability,is-a,type of social risk factor,0.6666666666666667,,'risk of cancer',,psychosocial factors,13.0
35089147,Disadvantaged neighborhood,is-a,type of social risk factor,0.6666666666666667,,'risk of cancer',,psychosocial factors,13.0
35089147,Low educational attainment,is-a,type of social risk factor,0.6666666666666667,,'risk of cancer',,psychosocial factors,13.0
35089147,Social isolation,is-a,type of social risk factor,0.6666666666666667,,'risk of cancer',,psychosocial factors,13.0
35089147,VA health care system,is-a,health care delivery location,,,,,'inadequate ventilation',19.0
35089147,Non-VA health care system,is-a,health care delivery location,,,,,'inadequate ventilation',19.0
32489149,Lebanese health care professionals,is-a,Frontline of defense against COVID-19,,,,,'pairing of team members at work',26.0
32489149,COVID-19,is-a,Health challenge,,,,,'mold in dwelling',12.0
32489149,Quarantine,is-a,Infection control measure,,,,,domestic violence,17.0
32489149,Psychosocial effects,is-a,Impact of quarantine on health care professionals,,,,,service professionals,31.0
32489149,Fears of contracting and spreading the virus,is-a,Theme in qualitative analysis,,,,,'peeling paints',21.0
32489149,Conflict between professional duty and family obligation,is-a,Theme in qualitative analysis,,,,,'peeling paints',21.0
32489149,Stigma of being infected,is-a,Theme in qualitative analysis,,,,,'peeling paints',21.0
32489149,Inadequate or inaccurate information,is-a,Theme in qualitative analysis,,,,,'peeling paints',21.0
32489149,Psychological challenges,is-a,Impact of COVID-19 quarantine on health care workers,,,,,'lack of medical services near home',34.0
32489149,Economic instability,is-a,Factor exacerbating psychological challenges,0.5,,psychological factor,,'poor psychological well being',25.0
32489149,Health care policymakers,is-a,Entities urged to support health care providers,,,,,'higher risk to pregnanat women',32.0
32489149,Proper action nationwide,is-a,Suggested response to health care challenges,,,,,history of domestic violence,30.0
10678472,HIV/AIDS,is-a,epidemic,,,,,social policy,10.0
