0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
37008456,"""Social determinants of health""",is-a,"""Rural Priority""",,,,,'food spoilage',14.0
32877307,Gendered patterns of disadvantage,is-a,result of emergencies,,,,,'food spoilage',18.0
32877307,Differences in gendered exposures and inequities,is-a,result of acute crises,,,,,'poor food storage',18.0
32877307,Restricted access to health care,is-a,threat to women's health in emergencies,,,,,'poor cooking practices',29.0
32877307,Economic disadvantages,is-a,threat to women's health in emergencies,,,,,'poor cooking practices',29.0
32877307,Harmful social norms,is-a,threat to women's health in emergencies,,,,,'poor cooking practices',29.0
32877307,Additional barriers to accessing maternal,contraceptive,"and abortion care, is-a, exacerbation of existing reproductive health inequities",,,,,'poor cooking practices',63.0
32877307,Gendered inequalities in financial and economic stability,is-a,crisis-induced problem,,,,,'food spoilage',19.0
32877307,Over-representation in low-wage jobs,is-a,barrier to affording costs of living and obtaining health insurance for women,,,,,'entrapment or collisions at home',58.0
32877307,Gendered expectations of social roles,is-a,contributor to increased vulnerabilities,,,,,'structural failure',29.0
32877307,Rise in violence against women,is-a,result of emergencies,,,,,'food spoilage',18.0
32877307,Trauma-informed care,is-a,solution to protect and advance women's health,,,,,'income above poverty level',33.0
36054669,Discretionary income,is-a,Type of income,,,,,'food spoilage',13.0
36054669,2017 Behavioral Risk Factor Surveillance System data,is-a,Dataset,,,,,'food spoilage',12.0
36054669,Multivariable logistic regression models,is-a,Statistical analysis method,,,,,'structural failure',19.0
36054669,Self-reported health status,is-a,Health outcome measure,,,,,'immigration status',17.0
36054669,Social Determinants of Health (SDOH),is-a,Set of health determinants,,,,,'poor food storage',20.0
36054669,Chronic conditions,is-a,Health condition,,,,,'food contamination',12.0
36054669,Average marginal effects (AME),is-a,Statistical measure,,,,,'structural failure',12.0
36054669,Overall well-being of Americans,is-a,Study objective,,,,,'student status',11.0
36106130,Prisons,is-a,Potential COVID-19 hotspots,,,,,'food contamination',22.0
36106130,Incarcerated individuals,is-a,High-risk groups for COVID-19,,,,,'poor cooking practices',23.0
36106130,Prison staff,is-a,High-risk groups for COVID-19,,,,,'poor cooking practices',23.0
36106130,Economic distress,is-a,Factor affecting COVID-19 outbreaks in prisons,,,,,'entrapment or collisions at home',34.0
36106130,Race/Ethnicity,is-a,Factor affecting COVID-19 outbreaks in prisons,,,,,'entrapment or collisions at home',34.0
36106130,Age,is-a,Factor affecting COVID-19 outbreaks in prisons,,,,,'entrapment or collisions at home',34.0
36106130,Rurality level,is-a,Factor affecting COVID-19 outbreaks in prisons,,,,,'entrapment or collisions at home',34.0
36106130,DCI Score,is-a,Indicator of economic distress,,,,,'food contamination',22.0
36945676,Racial disparity,is-a,Social determinant of health,,,,,'food contamination',21.0
36945676,Economic instability,is-a,Social determinant of health,,,,,'food contamination',21.0
36945676,Lack of transportation,is-a,Social determinant of health,,,,,'food contamination',21.0
36945676,Intimate partner violence,is-a,Social determinant of health,,,,,'food contamination',21.0
36945676,Limited social supports,is-a,Social determinant of health,,,,,'food contamination',21.0
36945676,Health literacy,is-a,Social determinant of health,,,,,'food contamination',21.0
36945676,Undergraduate medical education,is-a,Education determinant of health,,,,,'food contamination',22.0
36945676,Evidence-based curriculum,is-a,Education determinant of health,,,,,'food contamination',22.0
36945676,Culturally sensitive providers,is-a,Health care determinant of health,,,,,'food contamination',24.0
36945676,Family medicine clinical setting,is-a,Health care determinant of health,,,,,'food contamination',24.0
36945676,Underserved community,is-a,Community determinant of health,,,,,'immigration status',23.0
36227139,Austerity measures,is-a,financial strategy,,,,,'student status',13.0
36227139,Piani di Rientro,is-a,financial recovery program,,,,,'income above poverty level',19.0
36227139,Economic sustainability,is-a,financial goal,,,,,'food spoilage',13.0
36227139,Fiscal balance,is-a,financial goal,,,,,'food spoilage',13.0
36227139,Healthcare resources,is-a,aspect of healthcare system,,,,,'poor food safety',21.0
36227139,Taxes,is-a,financial obligation,,,,,'food contamination',14.0
36227139,Regional healthcare systems,is-a,healthcare structure,,,,,'student status',14.0
36227139,Austerity strategy,is-a,economic policy,,,,,'food spoilage',12.0
36227139,Healthcare performance,is-a,measure of healthcare quality,,,,,'poor food safety',23.0
33013504,COVID-19,is-a,health crisis,,,,,'food spoilage',14.0
33013504,Lockdown,is-a,response to health crisis,,,,,'student status',18.0
33013504,Economic crisis,is-a,consequence of health crisis,,,,,'student status',21.0
33013504,Deficiency of health management systems,is-a,factor affecting health crisis response,,,,,'poor cooking practices',27.0
33013504,Budget allocation to health sector,is-a,government strategy,,,,,'student status',11.0
33013504,Sustainable development,is-a,long-term goal affected by health crisis,,,,,'income above poverty level',31.0
36849680,Poverty,is-a,Economic Condition,,,,,'food contamination',12.0
36849680,Education,is-a,Social Determinant of Health,,,,,'food contamination',21.0
36849680,Energy,is-a,Infrastructure Factor,,,,,'structural failure',12.0
36849680,FDI,is-a,Economic Factor,,,,,'food spoilage',14.0
36849680,Environmental Sustainability,is-a,Ecological Condition,,,,,'food contamination',14.0
21142598,Prostitution,is-a,Risky behavior,,,,,'food spoilage',14.0
21142598,Prostitution,is-a,Economic activity,,,,,'food spoilage',14.0
21142598,STDs,is-a,Health risk,,,,,'food spoilage',14.0
21142598,HIV,is-a,STDs,,,,,'student status',12.0
21142598,Drug use,is-a,Risk factor for prostitution,,,,,'food contamination',20.0
21142598,Social support,is-a,Protective factor against prostitution,,,,,'poor cooking practices',27.0
21142598,Economic stability,is-a,Protective factor against prostitution,,,,,'poor cooking practices',27.0
21142598,Intervention programs,is-a,Strategy for preventing prostitution,,,,,'poor cooking practices',25.0
21142598,Street-level prostitution,is-a,Form of prostitution,,,,,'food contamination',13.0
21142598,Policy and program development,is-a,Approach to addressing prostitution,,,,,'poor cooking practices',23.0
21142598,Women involved in prostitution,is-a,Marginalized population,,,,,'food spoilage',18.0
27879003,Harsh,unresponsive parenting,"is-a, type of parenting",,,,,'poor food safety',17.0
27879003,Precocious transitions,is-a,type of adolescent behavior,,,,,'food contamination',20.0
27879003,Economic instability,is-a,type of financial condition,,,,,'food contamination',19.0
27879003,Future orientation,is-a,type of personal perspective,,,,,'poor cooking practices',19.0
27879003,Substance abuse,is-a,type of health issue,,,,,'student status',16.0
27879003,Community disadvantage,is-a,type of social determinant,,,,,'food contamination',19.0
27879003,Romantic partner support,is-a,type of social support,,,,,'poor food safety',16.0
30877536,CO2 emissions,is-a,environmental factor,,,,,'structural failure',15.0
30877536,Macroeconomic instability,is-a,economic factor,,,,,'food spoilage',14.0
30877536,Real output (GDP),is-a,economic factor,,,,,'food spoilage',14.0
30877536,Financial development,is-a,economic factor,,,,,'food spoilage',14.0
30877536,Environmental Kuznets curve (EKC) hypothesis,is-a,economic theory,,,,,'food contamination',14.0
30877536,Pakistan,is-a,developing country,,,,,'poor food safety',16.0
31585305,Tobacco-related Cancer,is-a,type of cancer,,,,,'food spoilage',13.0
31585305,Faith healers,is-a,type of alternative medicine,,,,,'food contamination',22.0
31585305,Quacks,is-a,type of alternative medicine,,,,,'food contamination',22.0
31585305,Health professionals,is-a,type of formal healthcare provider,,,,,'poor food storage',25.0
31585305,Cancer-education programmes,is-a,type of health education,,,,,'food contamination',17.0
31585305,Causal health beliefs,is-a,type of health belief,,,,,'poor food safety',17.0
31585305,Treatment choices,is-a,type of healthcare decision,,,,,'food contamination',21.0
31585305,Treatment-seeking processes,is-a,type of healthcare behavior,,,,,'food contamination',21.0
31585305,Economic instability,is-a,type of socioeconomic factor,,,,,'food contamination',21.0
31585305,Level of literacy,is-a,type of educational factor,,,,,'structural failure',19.0
36376822,Parental migration,is-a,social determinant of health,,,,,'food contamination',21.0
36376822,Economic instability,is-a,social determinant of health,,,,,'food contamination',21.0
36376822,Unemployment,is-a,social determinant of health,,,,,'food contamination',21.0
36376822,Poverty,is-a,social determinant of health,,,,,'food contamination',21.0
36376822,Labour migration,is-a,social determinant of health,,,,,'food contamination',21.0
36376822,LBC (Left-Behind Children),is-a,social determinant of health,,,,,'food contamination',21.0
36376822,Schoolteachers,is-a,social determinant of health,,,,,'food contamination',21.0
36376822,School principals,is-a,social determinant of health,,,,,'food contamination',21.0
36376822,Psychological counselling,is-a,social determinant of health,,,,,'food contamination',21.0
36376822,Community involvement,is-a,social determinant of health,,,,,'food contamination',21.0
34195418,Thailand's economic system,is-a,cooperative system,,,,,'immigration status',13.0
34195418,Partnerships between public and private entities,is-a,feature of Thailand's economic system,,,,,'exposed nails in home',26.0
34195418,Community and government management,is-a,feature of Thailand's economic system,,,,,'exposed nails in home',26.0
34195418,IAEM,is-a,information analysis and evaluation model,,,,,'food contamination',29.0
34195418,SEP,is-a,Sufficiency Economy Philosophy,,,,,'food contamination',23.0
34195418,SDGs,is-a,Sustainable Development Goals,,,,,'income above poverty level',22.0
34195418,Water resources,is-a,cluster in IAEM,,,,,'food spoilage',13.0
34195418,Human capacities and capabilities,is-a,cluster in IAEM,,,,,'food spoilage',13.0
34195418,Economic stability,is-a,cluster in IAEM,,,,,'food spoilage',13.0
34195418,Healthy communities,is-a,cluster in IAEM,,,,,'food spoilage',13.0
34195418,Climate change,is-a,cluster in IAEM,,,,,'food spoilage',13.0
34195418,Agricultural sector,is-a,cluster in IAEM,,,,,'food spoilage',13.0
27427925,Incarcerated women,is-a,population group,,,,,'immigration status',13.0
27427925,North Carolina prisons,is-a,type of prison,,,,,'food spoilage',13.0
27427925,HIV/STD risk-reduction intervention trial,is-a,type of intervention trial,,,,,'food contamination',19.0
27427925,Socio-demographics,is-a,type of variable,,,,,'food spoilage',13.0
27427925,Structural/economic factors,is-a,type of variable,,,,,'food spoilage',13.0
27427925,Sexual and substance use behaviors,is-a,type of variable,,,,,'food spoilage',13.0
27427925,STDs,is-a,type of variable,,,,,'food spoilage',13.0
27427925,Victimization history,is-a,type of variable,,,,,'food spoilage',13.0
27427925,Depressive symptoms,is-a,type of variable,,,,,'food spoilage',13.0
27427925,Economic instability,is-a,risk factor,,,,,'food spoilage',14.0
27427925,Substance use and sexual risk behaviors,is-a,risk factor,,,,,'food spoilage',14.0
27427925,Laboratory-confirmed STDs,is-a,risk factor,,,,,'food spoilage',14.0
27427925,Victimization during childhood and adulthood,is-a,risk factor,,,,,'food spoilage',14.0
27427925,Unstable housing,is-a,risk factor,,,,,'food spoilage',14.0
27427925,Injection drug use,is-a,risk factor,,,,,'food spoilage',14.0
34462206,Neighbourhood factors,is-a,determinant of physical activity,,,,,'entrapment or collisions at home',23.0
34462206,Access to sports facilities,is-a,neighbourhood factor,,,,,'poor food safety',14.0
34462206,Safety issues,is-a,neighbourhood factor,,,,,'poor food safety',14.0
34462206,Garbage and obstacles on sidewalks,is-a,neighbourhood factor,,,,,'poor food safety',14.0
34462206,Economic instability,is-a,neighbourhood factor,,,,,'poor food safety',14.0
34462206,Residents' perspective,is-a,factor in public health interventions,,,,,'food contamination',27.0
32214588,Infectious disease outbreaks,is-a,Health concern,,,,,'food spoilage',14.0
32214588,Warning system,is-a,Decision-making tool,,,,,'food contamination',15.0
32214588,Anomaly detection algorithm,is-a,Data analysis method,,,,,'student status',16.0
32214588,Population reaction indicators,is-a,Social response measurement,,,,,'food spoilage',21.0
32214588,HealthMap,is-a,Disease outbreak information source,,,,,'food contamination',25.0
32214588,Social response,is-a,Consequence of disease outbreaks,,,,,'student status',25.0
32214588,Economic instability,is-a,Consequence of disease outbreaks,,,,,'student status',25.0
32214588,Violence,is-a,Consequence of disease outbreaks,,,,,'student status',25.0
32214588,Predictive model,is-a,Decision-making tool,,,,,'food contamination',15.0
32214588,Media coverage,is-a,Influencer of social response,,,,,'food contamination',22.0
16289742,Economic instability,is-a,determinant of infant mortality,,,,,'immigration status',23.0
16289742,Income,is-a,determinant of infant mortality,,,,,'immigration status',23.0
16289742,Demographic factors,is-a,determinant of infant mortality,,,,,'immigration status',23.0
16289742,Availability of medical resources,is-a,determinant of infant mortality,,,,,'immigration status',23.0
16289742,City unemployment rate,is-a,determinant of infant mortality,,,,,'immigration status',23.0
16289742,National health insurance provision,is-a,determinant of infant health,,,,,'immigration status',21.0
16289742,Regional health care resources,is-a,determinant of infant mortality,,,,,'immigration status',23.0
34355346,SDOH,is-a,"determinant of, health outcomes",,,,,'entrapment or collisions at home',22.0
34355346,Economic instability,is-a,SDOH domain,,,,,'food spoilage',11.0
34355346,Lack of community,is-a,SDOH domain,,,,,'food spoilage',11.0
34355346,Educational deficits,is-a,SDOH domain,,,,,'food spoilage',11.0
34355346,Food insecurity,is-a,SDOH domain,,,,,'food spoilage',11.0
34355346,Social isolation,is-a,SDOH domain,,,,,'food spoilage',11.0
34355346,Inadequate access to medical care,is-a,SDOH domain,,,,,'food spoilage',11.0
34355346,Hospitalization,is-a,health outcome,,,,,'food spoilage',14.0
34355346,SDOH burden,is-a,cumulative effect of SDOH domains,,,,,'poor food storage',26.0
32349212,Rapid technological changes,is-a,factor influencing career paths,,,,,'poor cooking practices',23.0
32349212,Social instability,is-a,factor influencing career paths,,,,,'poor cooking practices',23.0
32349212,Economic instability,is-a,factor influencing career paths,,,,,'poor cooking practices',23.0
32349212,Psychological contract,is-a,element in organizational context,,,,,'immigration status',23.0
32349212,Employability,is-a,requirement for labor market attractiveness,,,,,'entrapment or collisions at home',29.0
32349212,Self-Perceived Employability Scale,is-a,tool for measuring employability,,,,,'poor cooking practices',22.0
32349212,Satisfaction With Life Scale,is-a,tool for measuring life satisfaction,,,,,'poor cooking practices',25.0
32349212,Organizational Satisfaction Questionnaire,is-a,tool for measuring organizational satisfaction,,,,,'immigration status',32.0
32349212,Career Adapt-Abilities Scale,is-a,tool for measuring career adaptability,,,,,'poor cooking practices',26.0
31078969,Pharmaceutical companies,is-a,Stakeholders in health sector,,,,,'student status',22.0
31078969,Lebanese health authorities,is-a,Regulatory bodies,,,,,'poor food storage',15.0
31078969,New drugs,is-a,Pharmaceutical products,,,,,'structural failure',16.0
31078969,Launch success,is-a,Business outcomes,,,,,'food spoilage',14.0
31078969,Patient access,is-a,Healthcare challenges,,,,,'food spoilage',17.0
31078969,Pricing strategy,is-a,Business strategies,,,,,'student status',13.0
35270579,Job instability,is-a,economic adversity,,,,,'poor food safety',14.0
35270579,Family financial pressure,is-a,economic stressor,,,,,'student status',13.0
35270579,Distributive injustice,is-a,organizational injustice,,,,,'immigration status',17.0
35270579,Unethical organizational behaviour,is-a,negative organizational behaviour,,,,,'immigration status',24.0
35270579,5-star and 4-star hotels,is-a,hospitality industry,,,,,'immigration status',16.0
35270579,Category A travel agencies,is-a,travel industry,,,,,'student status',14.0
35270579,Structural equation modelling,is-a,statistical analysis method,,,,,'structural failure',19.0
35270579,Theoretical and practical implications,is-a,study outcomes,,,,,'student status',11.0
32947076,Economic policies,is-a,violence prevention tool,,,,,'food contamination',18.0
32947076,TANF,is-a,economic policy,,,,,'food spoilage',12.0
32947076,Minimum Wage,is-a,economic policy,,,,,'food spoilage',12.0
32947076,Earned Income Tax Credits,is-a,economic policy,,,,,'food spoilage',12.0
32947076,IPV,is-a,type of victimization,,,,,'food contamination',12.0
32947076,TANF-to-Poverty Ratio,is-a,indicator of TANF policy,,,,,'poor food safety',19.0
32947076,Depression,is-a,intermediate outcome,,,,,'student status',16.0
32947076,Economic hardship,is-a,intermediate outcome,,,,,'student status',16.0
32947076,Employment,is-a,intermediate outcome,,,,,'student status',16.0
32947076,Cash transfer conditionality,is-a,mediator,,,,,'food spoilage',12.0
32947076,Economic instability,is-a,mediator,,,,,'food spoilage',12.0
32947076,Perceived stress,is-a,mediator,,,,,'food spoilage',12.0
32947076,Bargaining power,is-a,mediator,,,,,'food spoilage',12.0
32947076,Coercive IPV,is-a,mediator,,,,,'food spoilage',12.0
28584930,Scientific productivity,is-a,indicator of national development,,,,,'exposed nails in home',24.0
28584930,Access to grant opportunities,is-a,factor in scientific productivity,,,,,'poor cooking practices',22.0
28584930,Budgets,is-a,factor in scientific productivity,,,,,'poor cooking practices',22.0
28584930,Laboratory infrastructure and equipment,is-a,factor in scientific productivity,,,,,'poor cooking practices',22.0
28584930,Supply of reagents,is-a,factor in scientific productivity,,,,,'poor cooking practices',22.0
28584930,Salaries and personal security of scientists,is-a,factor in scientific productivity,,,,,'poor cooking practices',22.0
28584930,Political and economic stability,is-a,factor in scientific productivity,,,,,'poor cooking practices',22.0
28584930,Science and technology,is-a,engine of economy,,,,,'student status',15.0
28584930,Incentives for national industries,is-a,factor in scientific productivity,,,,,'poor cooking practices',22.0
28584930,Young graduates,is-a,potential contributor to scientific productivity,,,,,'poor cooking practices',35.0
30865765,Non-accidental fractures,is-a,indicator of violence,,,,,'food spoilage',17.0
30865765,Bioarchaeological evidence,is-a,indicator of warfare,,,,,'structural failure',15.0
30865765,Blunt force fracture distribution patterns,is-a,indicator of warfare,,,,,'structural failure',15.0
30865765,Battle-related injuries,is-a,indicator of warfare,,,,,'structural failure',15.0
30865765,Prolonged warfare,is-a,cause of instability,,,,,'student status',15.0
30865765,Economic instability,is-a,social determinant of health,,,,,'food contamination',21.0
35633455,Mexico,is-a,Country,,,,,'student status',13.0
35633455,Primary sector,is-a,Economic sector,,,,,'student status',13.0
35633455,Secondary sector,is-a,Economic sector,,,,,'student status',13.0
35633455,Tertiary sector,is-a,Economic sector,,,,,'student status',13.0
35633455,International oil price uncertainty,is-a,Economic factor,,,,,'food spoilage',14.0
35633455,VAR model,is-a,Statistical model,,,,,'structural failure',14.0
35633455,GARCH,is-a,Statistical model,,,,,'structural failure',14.0
35633455,Economic growth,is-a,Economic indicator,,,,,'food spoilage',13.0
35633455,Public policies,is-a,Government action,,,,,'student status',13.0
31662717,Economic stability,is-a,social determinant of health,,,,,'food contamination',21.0
31662717,Financial stress,is-a,driver for health disparities,,,,,'poor food safety',21.0
31662717,Smoking,is-a,unhealthy lifestyle behavior,,,,,'income above poverty level',22.0
31662717,Alcohol consumption,is-a,unhealthy lifestyle behavior,,,,,'income above poverty level',22.0
31662717,Overspending,is-a,unhealthy lifestyle behavior,,,,,'income above poverty level',22.0
31662717,Poor diet,is-a,unhealthy lifestyle behavior,,,,,'income above poverty level',22.0
31662717,Reduced exercise,is-a,unhealthy lifestyle behavior,,,,,'income above poverty level',22.0
31662717,Financial education,is-a,strategy to reduce financial stress,,,,,'structural failure',24.0
31662717,Coaching,is-a,strategy to reduce financial stress,,,,,'structural failure',24.0
2666318,psychosocial well-being,is-a,aspect of national population level,,,,,'income above poverty level',22.0
2666318,conventional economic well-being,is-a,aspect of national population level,,,,,'income above poverty level',22.0
2666318,New Value,is-a,definition of production output value,,,,,'immigration status',27.0
2666318,psychosocial class structure model,is-a,model based on occupational subgroups and status levels,,,,,'entrapment or collisions at home',40.0
2666318,decision latitude,is-a,psychosocial job dimension,,,,,'food contamination',19.0
2666318,psychological demands,is-a,psychosocial job dimension,,,,,'food contamination',19.0
2666318,physical exertion,is-a,psychosocial job dimension,,,,,'food contamination',19.0
2666318,social support,is-a,psychosocial job dimension,,,,,'food contamination',19.0
2666318,job redesign strategies,is-a,"approach for New Value ""impoverished"" groups",,,,,'income above poverty level',32.0
38144041,Health services purchasing agencies,is-a,Institutional development,,,,,'structural failure',17.0
38144041,Strategic purchasing,is-a,Institutional development,,,,,'structural failure',17.0
38144041,International recommendations,is-a,Health sector governance literature,,,,,'student status',26.0
38144041,International recommendations,is-a,Public sector governance practice,,,,,'poor cooking practices',21.0
38144041,Purchaser autonomy,is-a,Governance structure,,,,,'student status',14.0
38144041,Western European social health insurance funds,is-a,Governance structure,,,,,'student status',14.0
38144041,Civil society and stakeholder engagement,is-a,Health reform action,,,,,'food contamination',15.0
38144041,Accountability frameworks,is-a,Health reform action,,,,,'food contamination',15.0
38144041,Digitalization,is-a,Health reform action,,,,,'food contamination',15.0
38144041,Health purchasing agencies,is-a,Health institution,,,,,'food contamination',14.0
38144041,Strategic purchasing,is-a,Health institution development strategy,,,,,'student status',27.0
32886732,Resource-based livelihood,is-a,Type of livelihood,,,,,'food spoilage',15.0
32886732,Seasonal variation,is-a,Type of variability,,,,,'poor food safety',15.0
32886732,Household Economy And Poverty trajectory,is-a,Model,,,,,'food spoilage',12.0
32886732,Poverty dynamics,is-a,Economic concept,,,,,'food spoilage',14.0
32886732,Coastal Bangladesh,is-a,Geographical location,,,,,'food contamination',15.0
32886732,Economic activity,is-a,Type of activity,,,,,'food spoilage',14.0
32886732,Natural resources,is-a,Type of resource,,,,,'food spoilage',14.0
32886732,Ecosystem services,is-a,Type of resource,,,,,'food spoilage',14.0
32886732,Small scale enterprises,is-a,Type of business,,,,,'food spoilage',14.0
32886732,Seasonal variability in income,is-a,Type of income variability,,,,,'food contamination',19.0
32886732,Access to natural resources and ecosystem service benefits,is-a,Type of economic advantage,,,,,'food contamination',18.0
32886732,Stable income,is-a,Type of income,,,,,'food spoilage',13.0
32886732,Multidimensional well-being,is-a,Type of well-being,,,,,'food spoilage',15.0
32886732,Poverty,is-a,Socioeconomic condition,,,,,'food contamination',15.0
32886732,Projected economic trends to 2030,is-a,Economic forecast,,,,,'food spoilage',14.0
37824421,Prenursing students,is-a,future pipeline of nursing students,,,,,'entrapment or collisions at home',26.0
37824421,Short-answer data,is-a,method of data collection,,,,,'food contamination',17.0
37824421,Thematic analysis,is-a,method of data analysis,,,,,'food contamination',16.0
37824421,Fears of contracting COVID-19,is-a,physical health concern,,,,,'poor cooking practices',19.0
37824421,Stress and anxiety,is-a,psychosocial health concern,,,,,'poor cooking practices',20.0
37824421,Pandemic-related financial challenges,is-a,economic instability,,,,,'food contamination',15.0
37824421,Changes in living situations,is-a,physical environment factor,,,,,'immigration status',21.0
37824421,Lack of social connections,is-a,social environment factor,,,,,'immigration status',20.0
37824421,SDOL framework,is-a,tool for educators,,,,,'food contamination',13.0
37824421,Targeted interventions,is-a,method to improve students' well-being,,,,,'income above poverty level',27.0
37360658,Reskilling programs,is-a,vehicle for social mobility,,,,,'poor food safety',21.0
37360658,Reskilling programs,is-a,tool for creating a more adaptive workforce,,,,,'poor cooking practices',29.0
37360658,Reskilling programs,is-a,tool for creating an inclusive economy,,,,,'poor cooking practices',26.0
37360658,Reskilling programs,is-a,tool for upward social mobility,,,,,'poor food safety',22.0
37360658,Reskilling programs,is-a,tool for economic stability,,,,,'poor food safety',17.0
37360658,Reskilling,is-a,factor related to entrepreneurship,,,,,'poor food storage',26.0
37360658,Reskilling,is-a,factor related to optimism for Black respondents,,,,,'poor cooking practices',36.0
37360658,Reskilling opportunities,is-a,factor stratified across race/ethnicity,,,,,'poor cooking practices',28.0
37360658,Reskilling opportunities,is-a,factor stratified across gender,,,,,'poor food storage',22.0
37360658,Reskilling opportunities,is-a,factor stratified across socioeconomic status,,,,,'immigration status',33.0
35805517,China,is-a,Country,,,,,'student status',13.0
35805517,Urbanization process,is-a,Socioeconomic process,,,,,'poor cooking practices',15.0
35805517,Cities,is-a,Urban areas,,,,,'food spoilage',13.0
35805517,Villages,is-a,Rural areas,,,,,'structural failure',12.0
35805517,Economic development,is-a,Socioeconomic process,,,,,'poor cooking practices',15.0
35805517,Government programs,is-a,Administrative structures,,,,,'immigration status',14.0
35805517,Urban expansion,is-a,Urban development process,,,,,'poor cooking practices',19.0
35805517,Community identity,is-a,Sociocultural aspect,,,,,'structural failure',14.0
35805517,Autonomy of a village,is-a,Sociopolitical aspect,,,,,'food spoilage',16.0
35805517,Industrialization,is-a,Economic process,,,,,'food spoilage',14.0
35805517,Pollution,is-a,Environmental issue,,,,,'student status',15.0
35805517,Economic instability,is-a,Economic condition,,,,,'food contamination',12.0
35805517,Future risks,is-a,Uncertain events,,,,,'food contamination',15.0
35805517,Short-term gains,is-a,Economic benefit,,,,,'food spoilage',14.0
35805517,Long-term costs,is-a,Economic burden,,,,,'food spoilage',13.0
34867120,Palestinian refugees,is-a,vulnerable population,,,,,'food contamination',17.0
34867120,Camp insecurity,is-a,socio-economic instability,,,,,'food contamination',18.0
34867120,Drug use,is-a,health harm,,,,,'food spoilage',14.0
34867120,Transactional sex,is-a,exploitation,,,,,'food contamination',13.0
34867120,Drug dealing,is-a,criminal activity,,,,,'student status',15.0
34867120,Lack of law enforcement,is-a,governance issue,,,,,'broadband access issues',14.0
34867120,Lack of harm reduction,is-a,health service deficiency,,,,,'food spoilage',21.0
34867120,Lack of rehabilitation supports,is-a,health service deficiency,,,,,'food spoilage',21.0
34867120,Drug trafficking,is-a,criminal activity,,,,,'student status',15.0
34867120,Drug manufacture,is-a,criminal activity,,,,,'student status',15.0
34867120,Camp violence,is-a,security issue,,,,,'food spoilage',13.0
34867120,Familial violence,is-a,security issue,,,,,'food spoilage',13.0
34867120,Drug violence,is-a,security issue,,,,,'food spoilage',13.0
34867120,Exploitation of women and children,is-a,human rights issue,,,,,'broadband access issues',15.0
36169389,Petrol station workers,is-a,unskilled labor,,,,,'food spoilage',13.0
36169389,Unskilled labor,is-a,cause of low wages,,,,,'food spoilage',13.0
36169389,Low wages,is-a,cause of economic instability,,,,,'food contamination',20.0
36169389,Economic instability,is-a,cause of lack of access to healthcare services,,,,,'broadband access issues',34.0
36169389,Exposure to dangerous chemicals,is-a,occupational risk for petrol station workers,,,,,'poor food storage',32.0
36169389,Healthcare services access,is-a,necessity for petrol station workers,,,,,'exposed nails in home',26.0
36169389,Government centers,is-a,satisfactory healthcare provider for petrol station workers,,,,,'entrapment or collisions at home',43.0
36169389,Social-security scheme,is-a,source of medical coverage for petrol station workers,,,,,'income above poverty level',38.0
36169389,Cost of receiving healthcare services,is-a,factor affecting healthcare services access,,,,,'poor cooking practices',30.0
36169389,Sex,is-a,factor affecting healthcare services access,,,,,'poor cooking practices',30.0
36169389,Marital status,is-a,factor affecting healthcare services access,,,,,'poor cooking practices',30.0
36169389,Illness severity,is-a,factor affecting healthcare services access,,,,,'poor cooking practices',30.0
26766946,Community Survey,is-a,Investigation Method,,,,,'immigration status',13.0
26766946,Ansan Geriatric Study,is-a,Study,,,,,'student status',12.0
26766946,Happiness Questionnaire,is-a,Survey Tool,,,,,'student status',12.0
26766946,Geriatric Depression Scale,is-a,Survey Tool,,,,,'student status',12.0
26766946,Beck Depression Inventory,is-a,Survey Tool,,,,,'student status',12.0
26766946,100-mm visual analogue scale,is-a,Measurement Scale,,,,,'student status',12.0
26766946,Happy aging scale,is-a,Measurement Scale,,,,,'student status',12.0
26766946,Good health,is-a,Essential Condition for Happiness,,,,,'poor cooking practices',23.0
26766946,Being with family,is-a,Essential Condition for Happiness,,,,,'poor cooking practices',23.0
26766946,Economic problems,is-a,Reason for Unhappiness,,,,,'poor cooking practices',17.0
26766946,Worsened health condition,is-a,Reason for Unhappiness,,,,,'poor cooking practices',17.0
26766946,Good family relationships,is-a,Factor for Happiness,,,,,'poor food safety',14.0
26766946,Economic stability,is-a,Factor for Happiness,,,,,'poor food safety',14.0
35676642,Economic factors,is-a,Structural factor,0.6666666666666667,,'structural failure',,'structural failure',6.0
35676642,Political factors,is-a,Structural factor,0.6666666666666667,,'structural failure',,'structural failure',6.0
35676642,Socio-cultural setting of society,is-a,Socio-cultural factor,,,,,'structural failure',13.0
35676642,Socio-cultural setting of family,is-a,Socio-cultural factor,,,,,'structural failure',13.0
35676642,Role of international organizations,is-a,Environmental or International factor,,,,,'entrapment or collisions at home',24.0
35676642,Political sanctions,is-a,Environmental or International factor,,,,,'entrapment or collisions at home',24.0
35676642,Genetic factors,is-a,Situational factor,,,,,'structural failure',12.0
35676642,Phenomenon of air pollution,is-a,Situational factor,,,,,'structural failure',12.0
34704064,Hawai'i residents,is-a,vulnerable population,,,,,'food contamination',17.0
34704064,Tourism industry,is-a,economic source,,,,,'food spoilage',12.0
34704064,Health care access,is-a,priority,,,,,'food spoilage',13.0
34704064,Food economics,is-a,priority,,,,,'food spoilage',13.0
